time,yawRate
635.394, -1.771484375
635.414, -1.799804688
635.434, -1.869140625
635.454, -2.017578125
635.474, -2.240234375
635.494, -2.509765625
635.514, -2.7734375
635.534, -2.88671875
635.554, -2.662109375
635.574, -2.12890625
635.594, -1.431640625
635.614, -0.6376953125
635.634, 0.2182617188
635.654, 1.052734375
635.674, 1.7734375
635.694, 2.271484375
635.714, 2.568359375
635.734, 2.833984375
635.754, 3.134765625
635.774, 3.458984375
635.794, 3.828125
635.814, 4.2578125
635.834, 4.6875
635.854, 5.05859375
635.874, 5.41015625
635.894, 5.82421875
635.914, 6.328125
635.934, 6.8828125
635.954, 7.44921875
635.974, 8.03125
635.994, 8.6171875
636.014, 9.2578125
636.034, 10.0390625
636.054, 11
636.074, 12.15625
636.094, 13.4375
636.114, 14.6875
636.134, 15.734375
636.154, 16.5
636.174, 17.140625
636.194, 17.71875
636.214, 18.234375
636.234, 18.71875
636.254, 19.203125
636.274, 19.75
636.294, 20.265625
636.314, 20.6875
636.334, 21
636.354, 21.171875
636.374, 21.171875
636.394, 20.875
636.414, 20.328125
636.434, 19.65625
636.454, 18.859375
636.474, 17.875
636.494, 16.734375
636.514, 15.6015625
636.534, 14.5703125
636.554, 13.578125
636.574, 12.515625
636.594, 11.390625
636.614, 10.3125
636.634, 9.453125
636.654, 8.9453125
636.674, 8.8125
636.694, 8.9296875
636.714, 9.1015625
636.734, 9.265625
636.754, 9.3671875
636.774, 9.3125
636.794, 9.0546875
636.814, 8.6875
636.834, 8.203125
636.854, 7.4921875
636.874, 6.4609375
636.894, 5.1640625
636.914, 3.716796875
636.934, 2.208984375
636.954, 0.791015625
636.974, -0.30078125
636.994, -0.9365234375
637.014, -1.232421875
637.034, -1.428710938
637.054, -1.73046875
637.074, -2.158203125
637.094, -2.634765625
637.114, -3.142578125
637.134, -3.701171875
637.154, -4.25
637.174, -4.79296875
637.194, -5.4140625
637.214, -5.97265625
637.234, -6.3515625
637.254, -6.77734375
637.274, -7.3203125
637.294, -7.59765625
637.314, -7.44921875
637.334, -7.2734375
637.354, -7.24609375
637.374, -7.171875
637.394, -7.0078125
637.414, -6.87890625
637.434, -6.89453125
637.454, -7.03125
637.474, -7.2109375
637.494, -7.48828125
637.514, -8.046875
637.534, -8.78125
637.554, -9.390625
637.574, -9.8125
637.594, -10.125
637.614, -10.34375
637.634, -10.4296875
637.654, -10.3203125
637.674, -10.078125
637.694, -9.78125
637.714, -9.453125
637.734, -9.28125
637.754, -9.3828125
637.774, -9.6640625
637.794, -10.109375
637.814, -10.6484375
637.834, -10.9765625
637.854, -10.8984375
637.874, -10.65625
637.894, -10.609375
637.914, -10.5078125
637.934, -9.9375
637.954, -9.265625
637.974, -9.0234375
637.994, -9.234375
638.014, -9.6640625
638.034, -10.34375
638.054, -11.3515625
638.074, -12.46875
638.094, -13.4375
638.114, -14.046875
638.134, -13.9765625
638.154, -13.3203125
638.174, -12.5703125
638.194, -12.140625
638.214, -12.0546875
638.234, -12.265625
638.254, -13.0234375
638.274, -14.15625
638.294, -15.234375
638.314, -16.28125
638.334, -17.234375
638.354, -17.796875
638.374, -18
638.394, -18.046875
638.414, -17.765625
638.434, -16.90625
638.454, -15.6640625
638.474, -14.328125
638.494, -13.2109375
638.514, -12.6015625
638.534, -12.7265625
638.554, -13.4921875
638.574, -14.4921875
638.594, -15.3359375
638.614, -16.0625
638.634, -16.75
638.654, -17.1875
638.674, -17.3125
638.694, -17.375
638.714, -17.40625
638.734, -17.203125
638.754, -16.84375
638.774, -16.46875
638.794, -16.078125
638.814, -15.7265625
638.834, -15.453125
638.854, -15.046875
638.874, -14.5625
638.894, -14.3046875
638.914, -14.1171875
638.934, -13.8125
638.954, -13.5
638.974, -13.3984375
638.994, -13.5234375
639.014, -13.578125
639.034, -13.5390625
639.054, -13.6796875
639.074, -14.046875
639.094, -14.5859375
639.114, -15.1171875
639.134, -15.546875
639.154, -16.046875
639.174, -16.71875
639.194, -17.40625
639.214, -17.71875
639.234, -17.578125
639.254, -17.34375
639.274, -17.21875
639.294, -17.296875
639.314, -17.375
639.334, -17.140625
639.354, -16.796875
639.374, -16.640625
639.394, -16.6875
639.414, -16.828125
639.434, -17.125
639.454, -17.515625
639.474, -17.75
639.494, -17.765625
639.514, -17.640625
639.534, -17.390625
639.554, -17.234375
639.574, -17.15625
639.594, -17.078125
639.614, -17.109375
639.634, -17.46875
639.654, -18.109375
639.674, -18.65625
639.694, -18.6875
639.714, -18.140625
639.734, -17.234375
639.754, -16.09375
639.774, -14.8515625
639.794, -13.6015625
639.814, -12.5078125
639.834, -11.6875
639.854, -11.2421875
639.874, -11.3203125
639.894, -11.8359375
639.914, -12.5625
639.934, -13.53125
639.954, -14.6796875
639.974, -15.6953125
639.994, -16.28125
640.014, -16.359375
640.034, -16
640.054, -15.484375
640.074, -15.015625
640.094, -14.5625
640.114, -14.1328125
640.134, -14.15625
640.154, -14.84375
640.174, -16
640.194, -17.265625
640.214, -18.3125
640.234, -19.3125
640.254, -20.234375
640.274, -20.921875
640.294, -21.28125
640.314, -21.609375
640.334, -22.1875
640.354, -22.765625
640.374, -23.046875
640.394, -23.171875
640.414, -23.125
640.434, -22.765625
640.454, -22.25
640.474, -21.765625
640.494, -21.21875
640.514, -20.46875
640.534, -19.5625
640.554, -18.65625
640.574, -17.921875
640.594, -17.390625
640.614, -17
640.634, -16.671875
640.654, -16.40625
640.674, -16.21875
640.694, -15.9921875
640.714, -15.671875
640.734, -15.3125
640.754, -14.9609375
640.774, -14.5
640.794, -13.984375
640.814, -13.5625
640.834, -13.25
640.854, -13.015625
640.874, -12.9765625
640.894, -13.203125
640.914, -13.6484375
640.934, -14.1796875
640.954, -14.7578125
640.974, -15.3671875
640.994, -15.9375
641.014, -16.34375
641.034, -16.640625
641.054, -16.9375
641.074, -17.1875
641.094, -17.3125
641.114, -17.40625
641.134, -17.59375
641.154, -17.765625
641.174, -17.703125
641.194, -17.4375
641.214, -17.15625
641.234, -16.953125
641.254, -16.84375
641.274, -16.75
641.294, -16.6875
641.314, -16.59375
641.334, -16.46875
641.354, -16.265625
641.374, -16.03125
641.394, -15.734375
641.414, -15.3671875
641.434, -15.0703125
641.454, -14.953125
641.474, -14.9453125
641.494, -14.9921875
641.514, -15.1640625
641.534, -15.421875
641.554, -15.59375
641.574, -15.5859375
641.594, -15.5078125
641.614, -15.46875
641.634, -15.40625
641.654, -15.2578125
641.674, -15.1015625
641.694, -15.0078125
641.714, -14.8984375
641.734, -14.6953125
641.754, -14.4921875
641.774, -14.3359375
641.794, -14.1328125
641.814, -13.8125
641.834, -13.40625
641.854, -12.984375
641.874, -12.5859375
641.894, -12.2265625
641.914, -11.953125
641.934, -11.8125
641.954, -11.7421875
641.974, -11.703125
641.994, -11.65625
642.014, -11.59375
642.034, -11.46875
642.054, -11.2734375
642.074, -11.0078125
642.094, -10.71875
642.114, -10.4375
642.134, -10.1953125
642.154, -9.90625
642.174, -9.546875
642.194, -9.1953125
642.214, -8.8828125
642.234, -8.5078125
642.254, -8.0859375
642.274, -7.7109375
642.294, -7.43359375
642.314, -7.19140625
642.334, -6.953125
642.354, -6.7421875
642.374, -6.55078125
642.394, -6.3125
642.414, -6.03515625
642.434, -5.78125
642.454, -5.609375
642.474, -5.53515625
642.494, -5.5234375
642.514, -5.484375
642.534, -5.4140625
642.554, -5.3671875
642.574, -5.3515625
642.594, -5.3046875
642.614, -5.265625
642.634, -5.3046875
642.654, -5.3515625
642.674, -5.29296875
642.694, -5.18359375
642.714, -5.1171875
642.734, -5.05859375
642.754, -4.95703125
642.774, -4.82421875
642.794, -4.6875
642.814, -4.5
642.834, -4.2265625
642.854, -3.880859375
642.874, -3.470703125
642.894, -3.052734375
642.914, -2.716796875
642.934, -2.46875
642.954, -2.296875
642.974, -2.134765625
642.994, -1.915039062
643.014, -1.689453125
643.034, -1.504882812
643.054, -1.340820312
643.074, -1.209960938
643.094, -1.151367188
643.114, -1.17578125
643.134, -1.263671875
643.154, -1.481445312
643.174, -1.830078125
643.194, -2.1328125
643.214, -2.298828125
643.234, -2.462890625
643.254, -2.73828125
643.274, -3.1015625
643.294, -3.51171875
643.314, -3.947265625
643.334, -4.33203125
643.354, -4.625
643.374, -4.78515625
643.394, -4.7578125
643.414, -4.6328125
643.434, -4.65625
643.454, -4.95703125
643.474, -5.45703125
643.494, -6.03125
643.514, -6.62890625
643.534, -7.20703125
643.554, -7.63671875
643.574, -7.87109375
643.594, -7.9921875
643.614, -8.109375
643.634, -8.2578125
643.654, -8.3828125
643.674, -8.4609375
643.694, -8.515625
643.714, -8.5078125
643.734, -8.4453125
643.754, -8.34375
643.774, -8.2109375
643.794, -8.21875
643.814, -8.5234375
643.834, -9.09375
643.854, -9.78125
643.874, -10.46875
643.894, -11.0546875
643.914, -11.4921875
643.934, -11.8125
643.954, -12
643.974, -11.9921875
643.994, -11.8515625
644.014, -11.71875
644.034, -11.6953125
644.054, -11.84375
644.074, -12.1484375
644.094, -12.515625
644.114, -12.90625
644.134, -13.28125
644.154, -13.578125
644.174, -13.765625
644.194, -13.9140625
644.214, -14.0546875
644.234, -14.1640625
644.254, -14.2109375
644.274, -14.15625
644.294, -13.953125
644.314, -13.6328125
644.334, -13.25
644.354, -12.84375
644.374, -12.46875
644.394, -12.125
644.414, -11.78125
644.434, -11.5
644.454, -11.3046875
644.474, -11.1875
644.494, -11.1640625
644.514, -11.2265625
644.534, -11.3515625
644.554, -11.453125
644.574, -11.453125
644.594, -11.28125
644.614, -11.0703125
644.634, -10.96875
644.654, -10.984375
644.674, -11.046875
644.694, -11.0546875
644.714, -10.9375
644.734, -10.6640625
644.754, -10.3203125
644.774, -9.9765625
644.794, -9.6953125
644.814, -9.4296875
644.834, -9.1171875
644.854, -8.75
644.874, -8.3125
644.894, -7.80078125
644.914, -7.2734375
644.934, -6.76953125
644.954, -6.296875
644.974, -5.890625
644.994, -5.5390625
645.014, -5.22265625
645.034, -4.9765625
645.054, -4.81640625
645.074, -4.734375
645.094, -4.75
645.114, -4.828125
645.134, -4.85546875
645.154, -4.75390625
645.174, -4.54296875
645.194, -4.33984375
645.214, -4.2421875
645.234, -4.24609375
645.254, -4.25390625
645.274, -4.15234375
645.294, -3.84375
645.314, -3.28125
645.334, -2.505859375
645.354, -1.674804688
645.374, -0.9365234375
645.394, -0.3696289062
645.414, 0.02519226074
645.434, 0.2878417969
645.454, 0.4345703125
645.474, 0.4877929688
645.494, 0.515625
645.514, 0.572265625
645.534, 0.6103515625
645.554, 0.5126953125
645.574, 0.2025146484
645.594, -0.30078125
645.614, -0.9047851562
645.634, -1.532226562
645.654, -2.115234375
645.674, -2.580078125
645.694, -2.892578125
645.714, -3.06640625
645.734, -3.16015625
645.754, -3.28125
645.774, -3.484375
645.794, -3.765625
645.814, -4.0859375
645.834, -4.29296875
645.854, -4.1796875
645.874, -3.7421875
645.894, -3.109375
645.914, -2.427734375
645.934, -1.814453125
645.954, -1.250976562
645.974, -0.6767578125
645.994, -0.07238769531
646.014, 0.4125976562
646.034, 0.4890136719
646.054, 0.1019897461
646.074, -0.51171875
646.094, -1.177734375
646.114, -1.745117188
646.134, -2.044921875
646.154, -2.017578125
646.174, -1.75
646.194, -1.411132812
646.214, -1.146484375
646.234, -0.9672851562
646.254, -0.8017578125
646.274, -0.609375
646.294, -0.4274902344
646.314, -0.3391113281
646.334, -0.3955078125
646.354, -0.5419921875
646.374, -0.6733398438
646.394, -0.744140625
646.414, -0.78125
646.434, -0.8012695312
646.454, -0.7919921875
646.474, -0.7583007812
646.494, -0.7412109375
646.514, -0.7138671875
646.534, -0.6977539062
646.554, -0.7768554688
646.574, -0.8701171875
646.594, -0.83203125
646.614, -0.6479492188
646.634, -0.3625488281
646.654, -0.01271820068
646.674, 0.3188476562
646.694, 0.5341796875
646.714, 0.6186523438
646.734, 0.6616210938
646.754, 0.7421875
646.774, 0.859375
646.794, 0.974609375
646.814, 1.01171875
646.834, 0.8701171875
646.854, 0.525390625
646.874, 0.02760314941
646.894, -0.5595703125
646.914, -1.163085938
646.934, -1.677734375
646.954, -1.954101562
646.974, -1.8828125
646.994, -1.50390625
647.014, -0.9008789062
647.034, -0.1368408203
647.054, 0.6997070312
647.074, 1.5
647.094, 2.17578125
647.114, 2.71875
647.134, 3.1640625
647.154, 3.513671875
647.174, 3.72265625
647.194, 3.822265625
647.214, 3.875
647.234, 3.923828125
647.254, 4.05078125
647.274, 4.3359375
647.294, 4.7890625
647.314, 5.359375
647.334, 5.89453125
647.354, 6.25
647.374, 6.37109375
647.394, 6.3046875
647.414, 6.18359375
647.434, 6.08203125
647.454, 6.11328125
647.474, 6.44921875
647.494, 7.07421875
647.514, 7.83203125
647.534, 8.578125
647.554, 9.1328125
647.574, 9.3359375
647.594, 9.0546875
647.614, 8.2109375
647.634, 6.8125
647.654, 4.94140625
647.674, 2.806640625
647.694, 0.7001953125
647.714, -1.180664062
647.734, -2.763671875
647.754, -3.828125
647.774, -4.08984375
647.794, -3.517578125
647.814, -2.3828125
647.834, -1.102539062
647.854, -0.1450195312
647.874, 0.1490478516
647.894, -0.271484375
647.914, -1.26953125
647.934, -2.630859375
647.954, -4.08984375
647.974, -5.34765625
647.994, -6.09765625
648.014, -6.26171875
648.034, -5.984375
648.054, -5.3671875
648.074, -4.4765625
648.094, -3.484375
648.114, -2.5546875
648.134, -1.8203125
648.154, -1.453125
648.174, -1.509765625
648.194, -1.919921875
648.214, -2.595703125
648.234, -3.39453125
648.254, -4.1640625
648.274, -4.8046875
648.294, -5.265625
648.314, -5.56640625
648.334, -5.76171875
648.354, -5.8515625
648.374, -5.828125
648.394, -5.78125
648.414, -5.7734375
648.434, -5.78125
648.454, -5.796875
648.474, -5.8359375
648.494, -5.828125
648.514, -5.6953125
648.534, -5.51953125
648.554, -5.39453125
648.574, -5.28515625
648.594, -5.109375
648.614, -4.8515625
648.634, -4.515625
648.654, -4.0859375
648.674, -3.529296875
648.694, -2.865234375
648.714, -2.228515625
648.734, -1.818359375
648.754, -1.735351562
648.774, -1.94921875
648.794, -2.333984375
648.814, -2.69140625
648.834, -2.91015625
648.854, -3.01953125
648.874, -3.0234375
648.894, -2.880859375
648.914, -2.6171875
648.934, -2.314453125
648.954, -2.044921875
648.974, -1.793945312
648.994, -1.536132812
649.014, -1.293945312
649.034, -1.159179688
649.054, -1.170898438
649.074, -1.198242188
649.094, -1.127929688
649.114, -1.024414062
649.134, -0.9692382812
649.154, -0.919921875
649.174, -0.8447265625
649.194, -0.7509765625
649.214, -0.5971679688
649.234, -0.4230957031
649.254, -0.3393554688
649.274, -0.2915039062
649.294, -0.1724853516
649.314, -0.010597229
649.334, 0.1165771484
649.354, 0.1878662109
649.374, 0.1274414062
649.394, -0.1260986328
649.414, -0.4011230469
649.434, -0.4123535156
649.454, -0.04138183594
649.474, 0.5893554688
649.494, 1.234375
649.514, 1.723632812
649.534, 1.97265625
649.554, 1.982421875
649.574, 1.84375
649.594, 1.622070312
649.614, 1.431640625
649.634, 1.404296875
649.654, 1.5625
649.674, 1.795898438
649.694, 1.973632812
649.714, 2.13671875
649.734, 2.43359375
649.754, 2.861328125
649.774, 3.3203125
649.794, 3.771484375
649.814, 4.15234375
649.834, 4.3828125
649.854, 4.4765625
649.874, 4.5703125
649.894, 4.71484375
649.914, 4.83203125
649.934, 4.875
649.954, 4.87109375
649.974, 4.84375
649.994, 4.83984375
650.014, 4.96875
650.034, 5.23046875
650.054, 5.51171875
650.074, 5.72265625
650.094, 5.8828125
650.114, 6.00390625
650.134, 6.09765625
650.154, 6.2265625
650.174, 6.375
650.194, 6.50390625
650.214, 6.6875
650.234, 7.015625
650.254, 7.390625
650.274, 7.81640625
650.294, 8.453125
650.314, 9.3046875
650.334, 10.109375
650.354, 10.859375
650.374, 11.6171875
650.394, 12.265625
650.414, 12.703125
650.434, 13.125
650.454, 13.7578125
650.474, 14.453125
650.494, 15.0078125
650.514, 15.421875
650.534, 15.7421875
650.554, 15.9609375
650.574, 16.21875
650.594, 16.53125
650.614, 16.734375
650.634, 16.734375
650.654, 16.625
650.674, 16.4375
650.694, 15.9375
650.714, 15.046875
650.734, 14.0078125
650.754, 13.1171875
650.774, 12.390625
650.794, 11.6484375
650.814, 10.859375
650.834, 10.234375
650.854, 9.796875
650.874, 9.234375
650.894, 8.390625
650.914, 7.59765625
650.934, 7.1484375
650.954, 6.953125
650.974, 6.75390625
650.994, 6.4609375
651.014, 6.171875
651.034, 6.0078125
651.054, 5.94140625
651.074, 5.89453125
651.094, 5.88671875
651.114, 5.97265625
651.134, 6.11328125
651.154, 6.30078125
651.174, 6.640625
651.194, 7.1796875
651.214, 7.83984375
651.234, 8.640625
651.254, 9.6640625
651.274, 10.75
651.294, 11.6875
651.314, 12.4609375
651.334, 13.125
651.354, 13.625
651.374, 13.8984375
651.394, 14.0234375
651.414, 14.0859375
651.434, 14.1875
651.454, 14.4375
651.474, 14.6953125
651.494, 14.71875
651.514, 14.53125
651.534, 14.2734375
651.554, 14
651.574, 13.59375
651.594, 13
651.614, 12.3828125
651.634, 11.828125
651.654, 11.2421875
651.674, 10.6328125
651.694, 10.15625
651.714, 9.8984375
651.734, 9.796875
651.754, 9.828125
651.774, 9.9921875
651.794, 10.3046875
651.814, 10.65625
651.834, 10.8828125
651.854, 10.9453125
651.874, 10.8984375
651.894, 10.765625
651.914, 10.5859375
651.934, 10.5546875
651.954, 10.765625
651.974, 11.109375
651.994, 11.4375
652.014, 11.734375
652.034, 12.1328125
652.054, 12.703125
652.074, 13.40625
652.094, 14.234375
652.114, 15.1015625
652.134, 15.7578125
652.154, 16.09375
652.174, 16.296875
652.194, 16.5625
652.214, 16.671875
652.234, 16.515625
652.254, 16.234375
652.274, 16.03125
652.294, 15.96875
652.314, 16.0625
652.334, 16.296875
652.354, 16.46875
652.374, 16.4375
652.394, 16.078125
652.414, 15.453125
652.434, 14.6640625
652.454, 13.84375
652.474, 13.078125
652.494, 12.390625
652.514, 11.8671875
652.534, 11.4453125
652.554, 11.0703125
652.574, 10.8046875
652.594, 10.7421875
652.614, 10.7734375
652.634, 10.71875
652.654, 10.6796875
652.674, 10.7265625
652.694, 10.7265625
652.714, 10.5390625
652.734, 10.4765625
652.754, 10.734375
652.774, 11.1953125
652.794, 11.6640625
652.814, 12
652.834, 12.1171875
652.854, 12.4921875
652.874, 12.8359375
652.894, 12.7578125
652.914, 12.1171875
652.934, 11.9453125
652.954, 12.546875
652.974, 12.875
652.994, 12.8671875
653.014, 13.078125
653.034, 13.390625
653.054, 13.421875
653.074, 13.03125
653.094, 12.484375
653.114, 12.0390625
653.134, 11.8046875
653.154, 11.734375
653.174, 11.84375
653.194, 12.34375
653.214, 13.015625
653.234, 13.296875
653.254, 13.140625
653.274, 13.1015625
653.294, 13.4453125
653.314, 13.6953125
653.334, 13.6328125
653.354, 13.5078125
653.374, 13.421875
653.394, 13.1796875
653.414, 12.8984375
653.434, 12.84375
653.454, 12.9453125
653.474, 13.1171875
653.494, 13.3515625
653.514, 13.5390625
653.534, 13.53125
653.554, 13.5078125
653.574, 13.53125
653.594, 13.328125
653.614, 12.890625
653.634, 12.640625
653.654, 12.7734375
653.674, 13.0234375
653.694, 13.140625
653.714, 13.3359375
653.734, 13.8046875
653.754, 14.359375
653.774, 14.765625
653.794, 15.1796875
653.814, 15.7109375
653.834, 16.15625
653.854, 16.375
653.874, 16.546875
653.894, 16.734375
653.914, 16.875
653.934, 16.90625
653.954, 16.859375
653.974, 16.765625
653.994, 16.578125
654.014, 16.28125
654.034, 16
654.054, 15.9609375
654.074, 16.15625
654.094, 16.296875
654.114, 16.453125
654.134, 16.828125
654.154, 17.34375
654.174, 17.65625
654.194, 17.78125
654.214, 17.921875
654.234, 17.921875
654.254, 17.703125
654.274, 17.4375
654.294, 17.328125
654.314, 17.375
654.334, 17.453125
654.354, 17.375
654.374, 17.03125
654.394, 16.859375
654.414, 17.046875
654.434, 17.21875
654.454, 17.078125
654.474, 16.90625
654.494, 16.8125
654.514, 16.390625
654.534, 15.6171875
654.554, 14.9921875
654.574, 14.703125
654.594, 14.3046875
654.614, 13.9375
654.634, 13.6328125
654.654, 13.2421875
654.674, 12.859375
654.694, 12.78125
654.714, 12.9453125
654.734, 13.25
654.754, 13.7109375
654.774, 14.359375
654.794, 15.15625
654.814, 16.171875
654.834, 17.109375
654.854, 17.59375
654.874, 17.96875
654.894, 18.796875
654.914, 19.34375
654.934, 18.953125
654.954, 18.515625
654.974, 18.75
654.994, 19.1875
655.014, 19.203125
655.034, 18.859375
655.054, 18.625
655.074, 18.625
655.094, 18.71875
655.114, 18.875
655.134, 19.015625
655.154, 19.109375
655.174, 19.25
655.194, 19.640625
655.214, 20.125
655.234, 20.390625
655.254, 20.5625
655.274, 20.921875
655.294, 21.484375
655.314, 21.890625
655.334, 21.84375
655.354, 21.46875
655.374, 20.890625
655.394, 20.171875
655.414, 19.328125
655.434, 18.421875
655.454, 17.578125
655.474, 17.015625
655.494, 16.890625
655.514, 17.09375
655.534, 17.484375
655.554, 18
655.574, 18.625
655.594, 19.3125
655.614, 19.984375
655.634, 20.546875
655.654, 20.953125
655.674, 21.203125
655.694, 21.375
655.714, 21.578125
655.734, 21.859375
655.754, 22.109375
655.774, 22.25
655.794, 22.28125
655.814, 22.25
655.834, 22.1875
655.854, 22.03125
655.874, 21.796875
655.894, 21.484375
655.914, 21.1875
655.934, 20.96875
655.954, 20.875
655.974, 20.921875
655.994, 21.03125
656.014, 21.046875
656.034, 20.9375
656.054, 20.78125
656.074, 20.6875
656.094, 20.71875
656.114, 20.890625
656.134, 21.140625
656.154, 21.34375
656.174, 21.390625
656.194, 21.25
656.214, 20.921875
656.234, 20.484375
656.254, 19.96875
656.274, 19.484375
656.294, 19.0625
656.314, 18.609375
656.334, 18.09375
656.354, 17.53125
656.374, 17
656.394, 16.640625
656.414, 16.4375
656.434, 16.359375
656.454, 16.359375
656.474, 16.390625
656.494, 16.5
656.514, 16.640625
656.534, 16.78125
656.554, 16.875
656.574, 16.828125
656.594, 16.703125
656.614, 16.625
656.634, 16.65625
656.654, 16.75
656.674, 16.734375
656.694, 16.53125
656.714, 16.0625
656.734, 15.28125
656.754, 14.1796875
656.774, 12.859375
656.794, 11.4453125
656.814, 9.984375
656.834, 8.609375
656.854, 7.484375
656.874, 6.59375
656.894, 5.78125
656.914, 5.015625
656.934, 4.32421875
656.954, 3.6640625
656.974, 2.92578125
656.994, 2.125
657.014, 1.403320312
657.034, 0.8774414062
657.054, 0.5556640625
657.074, 0.4211425781
657.094, 0.4765625
657.114, 0.662109375
657.134, 0.8071289062
657.154, 0.8627929688
657.174, 0.8466796875
657.194, 0.7250976562
657.214, 0.4523925781
657.234, 0.1113891602
657.254, -0.1148681641
657.274, -0.134765625
657.294, 0.001120567322
657.314, 0.185546875
657.334, 0.3432617188
657.354, 0.4458007812
657.374, 0.4853515625
657.394, 0.4702148438
657.414, 0.3815917969
657.434, 0.1934814453
657.454, -0.03564453125
657.474, -0.1997070312
657.494, -0.2844238281
657.514, -0.3645019531
657.534, -0.4523925781
657.554, -0.4780273438
657.574, -0.4497070312
657.594, -0.4802246094
657.614, -0.603515625
657.634, -0.771484375
657.654, -1.009765625
657.674, -1.380859375
657.694, -1.831054688
657.714, -2.1875
657.734, -2.326171875
657.754, -2.228515625
657.774, -1.985351562
657.794, -1.747070312
657.814, -1.61328125
657.834, -1.553710938
657.854, -1.564453125
657.874, -1.7109375
657.894, -1.944335938
657.914, -2.130859375
657.934, -2.2421875
657.954, -2.3203125
657.974, -2.3203125
657.994, -2.1015625
658.014, -1.688476562
658.034, -1.296875
658.054, -1.081054688
658.074, -1.063476562
658.094, -1.228515625
658.114, -1.498046875
658.134, -1.692382812
658.154, -1.682617188
658.174, -1.491210938
658.194, -1.2109375
658.214, -0.8891601562
658.234, -0.5654296875
658.254, -0.2893066406
658.274, -0.06805419922
658.294, 0.121887207
658.314, 0.2780761719
658.334, 0.3676757812
658.354, 0.380859375
658.374, 0.3081054688
658.394, 0.1396484375
658.414, -0.1021118164
658.434, -0.3566894531
658.454, -0.5639648438
658.474, -0.6591796875
658.494, -0.640625
658.514, -0.6459960938
658.534, -0.791015625
658.554, -1.0390625
658.574, -1.354492188
658.594, -1.7578125
658.614, -2.263671875
658.634, -2.759765625
658.654, -3.134765625
658.674, -3.37890625
658.694, -3.474609375
658.714, -3.474609375
658.734, -3.474609375
658.754, -3.466796875
658.774, -3.392578125
658.794, -3.283203125
658.814, -3.263671875
658.834, -3.400390625
658.854, -3.595703125
658.874, -3.80078125
658.894, -4.0625
658.914, -4.33203125
658.934, -4.44921875
658.954, -4.34375
658.974, -4.08203125
658.994, -3.80078125
659.014, -3.73046875
659.034, -3.994140625
659.054, -4.49609375
659.074, -5.0234375
659.094, -5.375
659.114, -5.56640625
659.134, -5.703125
659.154, -5.8203125
659.174, -5.87109375
659.194, -5.80078125
659.214, -5.64453125
659.234, -5.46875
659.254, -5.22265625
659.274, -4.80859375
659.294, -4.3046875
659.314, -3.80859375
659.334, -3.310546875
659.354, -2.818359375
659.374, -2.388671875
659.394, -2.0234375
659.414, -1.626953125
659.434, -1.1640625
659.454, -0.6772460938
659.474, -0.2553710938
659.494, 0.02513122559
659.514, 0.1717529297
659.534, 0.3112792969
659.554, 0.517578125
659.574, 0.6513671875
659.594, 0.5541992188
659.614, 0.2296142578
659.634, -0.2298583984
659.654, -0.6665039062
659.674, -0.8959960938
659.694, -0.8549804688
659.714, -0.6904296875
659.734, -0.5375976562
659.754, -0.4328613281
659.774, -0.3874511719
659.794, -0.4619140625
659.814, -0.6547851562
659.834, -0.8881835938
659.854, -1.107421875
659.874, -1.244140625
659.894, -1.19921875
659.914, -0.9604492188
659.934, -0.6118164062
659.954, -0.3095703125
659.974, -0.1979980469
659.994, -0.3488769531
660.014, -0.7465820312
660.034, -1.30078125
660.054, -1.8203125
660.074, -2.12890625
660.094, -2.263671875
660.114, -2.380859375
660.134, -2.529296875
660.154, -2.708984375
660.174, -2.873046875
660.194, -2.904296875
660.214, -2.734375
660.234, -2.451171875
660.254, -2.1875
660.274, -1.9921875
660.294, -1.880859375
660.314, -1.916992188
660.334, -2.08203125
660.354, -2.310546875
660.374, -2.529296875
660.394, -2.64453125
660.414, -2.640625
660.434, -2.685546875
660.454, -2.859375
660.474, -3.04296875
660.494, -3.056640625
660.514, -2.83203125
660.534, -2.380859375
660.554, -1.860351562
660.574, -1.504882812
660.594, -1.424804688
660.614, -1.61328125
660.634, -2.001953125
660.654, -2.421875
660.674, -2.73046875
660.694, -2.970703125
660.714, -3.2265625
660.734, -3.4921875
660.754, -3.7109375
660.774, -3.818359375
660.794, -3.783203125
660.814, -3.64453125
660.834, -3.458984375
660.854, -3.265625
660.874, -3.119140625
660.894, -3.013671875
660.914, -2.884765625
660.934, -2.64453125
660.954, -2.310546875
660.974, -2.013671875
660.994, -1.759765625
661.014, -1.434570312
661.034, -0.9125976562
661.054, -0.2014160156
661.074, 0.4921875
661.094, 0.9384765625
661.114, 1.125
661.134, 1.196289062
661.154, 1.306640625
661.174, 1.572265625
661.194, 2.07421875
661.214, 2.689453125
661.234, 3.109375
661.254, 3.140625
661.274, 2.8046875
661.294, 2.275390625
661.314, 1.758789062
661.334, 1.431640625
661.354, 1.31640625
661.374, 1.275390625
661.394, 1.168945312
661.414, 0.935546875
661.434, 0.5942382812
661.454, 0.2702636719
661.475, 0.05136108398
661.495, -0.1033935547
661.515, -0.3024902344
661.535, -0.619140625
661.555, -1.024414062
661.575, -1.35546875
661.595, -1.413085938
661.615, -1.141601562
661.635, -0.7065429688
661.655, -0.3520507812
661.674, -0.259765625
661.694, -0.4790039062
661.714, -0.8642578125
661.734, -1.225585938
