time,rollRate
528.072, 4.2578125
528.092, 3.873046875
528.112, 3.462890625
528.132, 2.544921875
528.152, 0.92578125
528.172, -0.6723632812
528.192, -2.302734375
528.212, -4.65625
528.232, -7.671875
528.252, -10.625
528.272, -12.9453125
528.292, -14.5078125
528.312, -15.078125
528.332, -14.2578125
528.352, -12.3828125
528.372, -9.8828125
528.392, -6.94921875
528.412, -4.05859375
528.432, -1.918945312
528.452, -0.8857421875
528.472, -0.9458007812
528.492, -2.033203125
528.512, -3.888671875
528.532, -5.96484375
528.552, -7.84765625
528.572, -9.4375
528.592, -10.6640625
528.612, -11.3359375
528.632, -11.3671875
528.652, -10.8125
528.672, -9.8671875
528.692, -8.7109375
528.712, -7.515625
528.732, -6.3125
528.752, -5.1015625
528.772, -3.974609375
528.792, -3.06640625
528.812, -2.517578125
528.832, -2.412109375
528.852, -2.681640625
528.872, -3.111328125
528.892, -3.431640625
528.912, -3.421875
528.932, -2.892578125
528.952, -1.958007812
528.972, -0.9624023438
528.992, -0.1549072266
529.012, 0.3718261719
529.032, 0.443359375
529.052, -0.08081054688
529.072, -1.077148438
529.092, -2.345703125
529.112, -3.765625
529.132, -5.19140625
529.152, -6.58984375
529.172, -8.0859375
529.192, -9.625
529.212, -11.1015625
529.232, -12.625
529.252, -14.125
529.272, -15.3359375
529.292, -16.21875
529.312, -16.796875
529.332, -17.140625
529.352, -17.296875
529.372, -17.265625
529.392, -17.125
529.412, -16.984375
529.432, -16.828125
529.452, -16.5625
529.472, -16.3125
529.492, -16.375
529.512, -16.71875
529.532, -16.9375
529.552, -16.8125
529.572, -16.453125
529.592, -15.953125
529.612, -15.3046875
529.632, -14.5625
529.652, -13.734375
529.672, -12.8984375
529.692, -12.296875
529.712, -12.015625
529.732, -11.828125
529.752, -11.609375
529.772, -11.46875
529.792, -11.5
529.812, -11.625
529.832, -11.6796875
529.852, -11.578125
529.872, -11.484375
529.892, -11.5703125
529.912, -11.890625
529.932, -12.375
529.952, -12.96875
529.972, -13.71875
529.992, -14.71875
530.012, -15.890625
530.032, -16.71875
530.052, -17.140625
530.072, -17.40625
530.092, -17.515625
530.112, -17.3125
530.132, -16.875
530.152, -16.15625
530.172, -15.3671875
530.192, -15.1328125
530.212, -15.6640625
530.232, -16.53125
530.252, -17.40625
530.272, -18.34375
530.292, -19.4375
530.312, -20.46875
530.332, -21.203125
530.352, -21.734375
530.372, -22.171875
530.392, -22.484375
530.412, -22.59375
530.432, -22.421875
530.452, -22.03125
530.472, -21.515625
530.492, -21.109375
530.512, -20.828125
530.532, -20.359375
530.552, -19.703125
530.572, -19
530.592, -18.25
530.612, -17.671875
530.632, -17.578125
530.652, -17.921875
530.672, -18.4375
530.692, -18.9375
530.712, -19.34375
530.732, -19.5625
530.752, -19.40625
530.772, -19.015625
530.792, -18.5625
530.812, -18.15625
530.832, -17.75
530.852, -17.328125
530.872, -16.828125
530.892, -16.28125
530.912, -15.9296875
530.932, -15.875
530.952, -15.703125
530.972, -15.1796875
530.992, -14.390625
531.012, -13.1953125
531.032, -11.5078125
531.052, -9.5703125
531.072, -7.6015625
531.092, -5.8203125
531.112, -4.36328125
531.132, -3.21875
531.152, -2.41796875
531.172, -1.786132812
531.192, -1.022460938
531.212, -0.2471923828
531.232, 0.3442382812
531.252, 0.7729492188
531.272, 1.1796875
531.292, 1.731445312
531.312, 2.435546875
531.332, 3.080078125
531.352, 3.671875
531.372, 4.46875
531.392, 5.50390625
531.412, 6.69140625
531.432, 8.0625
531.452, 9.5859375
531.472, 11.109375
531.492, 12.5078125
531.512, 13.7578125
531.532, 14.9296875
531.552, 15.9375
531.572, 16.765625
531.592, 17.453125
531.612, 17.921875
531.632, 18.171875
531.652, 18.3125
531.672, 18.390625
531.692, 18.359375
531.712, 18.203125
531.732, 17.921875
531.752, 17.59375
531.772, 17.25
531.792, 16.796875
531.812, 16.125
531.832, 15.359375
531.852, 14.5859375
531.872, 13.921875
531.892, 13.40625
531.912, 12.9921875
531.932, 12.6640625
531.952, 12.4140625
531.972, 12.265625
531.992, 12.3828125
532.012, 12.703125
532.032, 13.0078125
532.052, 13.359375
532.072, 13.859375
532.092, 14.609375
532.112, 15.703125
532.132, 17.0625
532.152, 18.34375
532.172, 19.375
532.192, 20.25
532.212, 20.890625
532.232, 21.203125
532.252, 21.3125
532.272, 21.234375
532.292, 20.875
532.312, 20.421875
532.332, 20.203125
532.352, 20.21875
532.372, 20.140625
532.392, 20
532.412, 19.921875
532.432, 19.8125
532.452, 19.578125
532.472, 19.125
532.492, 18.546875
532.512, 18.03125
532.532, 17.390625
532.552, 16.5625
532.572, 16.171875
532.592, 16.375
532.612, 16.515625
532.632, 16.28125
532.652, 16.015625
532.672, 15.9375
532.692, 16.0625
532.712, 16.46875
532.732, 17.171875
532.752, 17.953125
532.772, 18.5625
532.792, 19.109375
532.812, 19.71875
532.832, 20.375
532.852, 21.1875
532.872, 22.140625
532.892, 23.140625
532.912, 24.03125
532.932, 24.734375
532.952, 25.234375
532.972, 25.546875
532.992, 25.796875
533.012, 26
533.032, 26.1875
533.052, 26.4375
533.072, 26.78125
533.092, 27.09375
533.112, 27.15625
533.132, 26.75
533.152, 25.6875
533.172, 23.96875
533.192, 21.828125
533.212, 19.578125
533.232, 17.46875
533.252, 15.765625
533.272, 14.46875
533.292, 13.4765625
533.312, 12.75
533.332, 12.25
533.352, 12.0390625
533.372, 12.109375
533.392, 12.375
533.412, 12.71875
533.432, 12.9765625
533.452, 13.1171875
533.472, 13.2734375
533.492, 13.46875
533.512, 13.734375
533.532, 14.140625
533.552, 14.578125
533.572, 14.8671875
533.592, 14.828125
533.612, 14.46875
533.632, 13.8984375
533.652, 13.265625
533.672, 12.703125
533.692, 12.3359375
533.712, 12.1640625
533.732, 11.8984375
533.752, 11.4453125
533.772, 10.890625
533.792, 10.03125
533.812, 8.78125
533.832, 7.18359375
533.852, 5.375
533.872, 3.84375
533.892, 3.17578125
533.912, 3.255859375
533.932, 3.88671875
533.952, 4.8046875
533.972, 5.390625
533.992, 5.29296875
534.012, 4.3046875
534.032, 2.625
534.052, 0.7905273438
534.072, -0.5688476562
534.092, -0.873046875
534.112, -0.1470947266
534.132, 1.278320312
534.152, 2.861328125
534.172, 4.140625
534.192, 5.078125
534.212, 6.04296875
534.232, 7.03125
534.252, 7.59375
534.272, 8
534.292, 8.671875
534.312, 9.1171875
534.332, 9.0703125
534.352, 8.546875
534.372, 7.6328125
534.392, 6.55859375
534.412, 5.921875
534.432, 5.8046875
534.452, 5.94140625
534.472, 6.1953125
534.492, 6.30859375
534.512, 5.90234375
534.532, 4.8125
534.552, 3.109375
534.572, 0.927734375
534.592, -1.28125
534.612, -2.748046875
534.632, -3.25390625
534.652, -2.92578125
534.672, -1.88671875
534.692, -0.3806152344
534.712, 1.223632812
534.732, 2.65625
534.752, 3.638671875
534.772, 3.873046875
534.792, 3.314453125
534.812, 2.181640625
534.832, 0.7973632812
534.852, -0.5380859375
534.872, -1.418945312
534.892, -1.6328125
534.912, -1.237304688
534.932, -0.4099121094
534.952, 0.6162109375
534.972, 1.5859375
534.992, 2.197265625
535.012, 2.322265625
535.032, 1.975585938
535.052, 1.287109375
535.072, 0.5478515625
535.092, 0.1049194336
535.112, 0.1809082031
535.132, 0.712890625
535.152, 1.48046875
535.172, 2.12890625
535.192, 2.408203125
535.212, 2.333984375
535.232, 2.068359375
535.252, 1.852539062
535.272, 1.772460938
535.292, 1.810546875
535.312, 2.048828125
535.332, 2.65625
535.352, 3.638671875
535.372, 4.88671875
535.392, 6.17578125
535.412, 7.30859375
535.432, 8.1328125
535.452, 8.5546875
535.472, 8.6171875
535.492, 8.515625
535.512, 8.421875
535.532, 8.3125
535.552, 8.3125
535.572, 8.4765625
535.592, 8.6484375
535.612, 8.6953125
535.632, 8.4140625
535.652, 7.9296875
535.672, 7.53515625
535.692, 7.29296875
535.712, 6.81640625
535.732, 5.69140625
535.752, 3.943359375
535.772, 2.048828125
535.792, 0.4802246094
535.812, -0.5400390625
535.832, -0.93359375
535.852, -0.8266601562
535.872, -0.6000976562
535.892, -0.2054443359
535.912, 0.8159179688
535.932, 2.3515625
535.952, 3.8515625
535.972, 4.875
535.992, 4.9296875
536.012, 3.66015625
536.032, 1.092773438
536.052, -1.850585938
536.072, -4.44140625
536.092, -5.9921875
536.112, -6.10546875
536.132, -4.84765625
536.152, -2.818359375
536.172, -0.7075195312
536.192, 1.010742188
536.212, 2.03125
536.232, 2.27734375
536.252, 1.8359375
536.272, 0.9873046875
536.292, -0.07659912109
536.312, -1.385742188
536.332, -2.953125
536.352, -4.02734375
536.372, -4.38671875
536.392, -4.25
536.412, -3.142578125
536.432, -0.9858398438
536.452, 1.725585938
536.472, 4.3125
536.492, 6.36328125
536.512, 7.6015625
536.532, 8.1640625
536.552, 8.40625
536.572, 8.4453125
536.592, 8.015625
536.612, 6.8515625
536.632, 4.97265625
536.652, 2.845703125
536.672, 1.359375
536.692, 1.03125
536.712, 1.654296875
536.732, 2.474609375
536.752, 2.794921875
536.772, 2.1640625
536.792, 0.3071289062
536.812, -3.115234375
536.832, -8.0625
536.852, -13.5703125
536.872, -17.921875
536.892, -20.015625
536.912, -19.953125
536.932, -18.40625
536.952, -16.296875
536.972, -14.4765625
536.992, -13.53125
537.012, -13.75
537.032, -14.953125
537.052, -16.53125
537.072, -17.703125
537.092, -17.9375
537.112, -17.234375
537.132, -15.6640625
537.152, -13.4765625
537.172, -11.1171875
537.192, -8.78125
537.212, -6.68359375
537.232, -5.11328125
537.252, -4.25
537.272, -4.125
537.292, -4.7421875
537.312, -6
537.332, -7.703125
537.352, -9.7734375
537.372, -12.1796875
537.392, -14.71875
537.412, -17.21875
537.432, -19.578125
537.452, -21.65625
537.472, -23.265625
537.492, -24.4375
537.512, -25.515625
537.532, -26.375
537.552, -26.703125
537.572, -26.71875
537.592, -26.640625
537.612, -26.109375
537.632, -25.1875
537.652, -24.828125
537.672, -25.296875
537.692, -26.015625
537.712, -26.109375
537.732, -25.515625
537.752, -24.828125
537.772, -24.375
537.792, -24.015625
537.812, -23.796875
537.832, -24.265625
537.852, -25.53125
537.872, -27.078125
537.892, -28.234375
537.912, -28.484375
537.932, -27.875
537.952, -26.8125
537.972, -25.328125
537.992, -23.609375
538.012, -22.265625
538.032, -21.8125
538.052, -22.390625
538.072, -23.296875
538.092, -24.359375
538.112, -26.09375
538.132, -28.421875
538.152, -30.1875
538.172, -30.4375
538.192, -29.171875
538.212, -26.734375
538.232, -23.6875
538.252, -20.765625
538.272, -18.09375
538.292, -15.6484375
538.312, -13.7734375
538.332, -12.6640625
538.352, -12.1328125
538.372, -11.9765625
538.392, -11.9921875
538.412, -11.9453125
538.432, -11.875
538.452, -11.8125
538.472, -11.65625
538.492, -11.4375
538.512, -11.296875
538.532, -10.9765625
538.552, -10.1640625
538.572, -9.078125
538.592, -8.015625
538.612, -7.1171875
538.632, -6.4296875
538.652, -6.5234375
538.672, -7.68359375
538.692, -9.3046875
538.712, -10.578125
538.732, -11.21875
538.752, -11.21875
538.772, -10.359375
538.792, -8.625
538.812, -6.609375
538.832, -4.8125
538.852, -2.958984375
538.872, -0.904296875
538.892, 0.9311523438
538.912, 2.20703125
538.932, 2.84375
538.952, 2.8984375
538.972, 2.48828125
538.992, 1.653320312
539.012, 0.6323242188
539.032, -0.05197143555
539.052, -0.06109619141
539.072, 0.5341796875
539.092, 1.518554688
539.112, 2.80859375
539.132, 4.421875
539.152, 6.26171875
539.172, 7.98828125
539.192, 9.2109375
539.212, 9.7421875
539.232, 9.5703125
539.252, 8.5859375
539.272, 6.84765625
539.292, 4.71875
539.312, 2.509765625
539.332, 0.2202148438
539.352, -1.86328125
539.372, -3.244140625
539.392, -4.08203125
539.412, -4.8125
539.432, -5.4296875
539.452, -5.62109375
539.472, -5.33984375
539.492, -4.5703125
539.512, -3.298828125
539.532, -1.805664062
539.552, -0.6064453125
539.572, 0.009628295898
539.592, 0.06964111328
539.612, -0.25
539.632, -0.8002929688
539.652, -1.47265625
539.672, -2.236328125
539.692, -3.052734375
539.712, -3.99609375
539.732, -5.078125
539.752, -6.0546875
539.772, -6.7265625
539.792, -7.1171875
539.812, -7.296875
539.832, -7.37890625
539.852, -7.46484375
539.872, -7.546875
539.892, -7.6171875
539.912, -7.6484375
539.932, -7.52734375
539.952, -7.13671875
539.972, -6.56640625
539.992, -5.984375
540.012, -5.47265625
540.032, -5.0234375
540.052, -4.6953125
540.072, -4.64453125
540.092, -4.9140625
540.112, -5.36328125
540.132, -5.828125
540.152, -6.16015625
540.172, -6.26171875
540.192, -6.05859375
540.212, -5.4921875
540.232, -4.671875
540.252, -3.830078125
540.272, -3.119140625
540.292, -2.560546875
540.312, -2.208984375
540.332, -2.126953125
540.352, -2.37109375
540.372, -2.900390625
540.392, -3.556640625
540.412, -4.19921875
540.432, -4.78125
540.452, -5.2109375
540.472, -5.3984375
540.492, -5.28515625
540.512, -4.9921875
540.532, -4.62109375
540.552, -4.15625
540.572, -3.55859375
540.592, -2.908203125
540.612, -2.375
540.632, -2.015625
540.652, -1.846679688
540.672, -1.887695312
540.692, -2.10546875
540.712, -2.373046875
540.732, -2.65625
540.752, -2.984375
540.772, -3.412109375
540.792, -3.853515625
540.812, -4.16796875
540.832, -4.34375
540.852, -4.3828125
540.872, -4.140625
540.892, -3.583984375
540.912, -2.853515625
540.932, -2.068359375
540.952, -1.354492188
540.972, -0.8974609375
540.992, -0.7817382812
541.012, -0.9794921875
541.032, -1.42578125
541.052, -2.078125
541.072, -2.580078125
541.092, -2.986328125
541.112, -3.845703125
541.132, -4.40234375
541.152, -3.994140625
541.172, -3.33203125
541.192, -3.01953125
541.212, -2.794921875
541.232, -1.999023438
541.252, -1.06640625
541.272, -1.072265625
541.292, -1.705078125
541.312, -1.642578125
541.332, -1.1484375
541.352, -0.9370117188
541.372, -0.9331054688
541.392, -0.55078125
541.412, 0.1392822266
541.432, 0.7446289062
541.452, 1.295898438
541.472, 1.815429688
541.492, 2.25
541.512, 2.677734375
541.532, 3.21875
541.552, 3.818359375
541.572, 4.4453125
541.592, 5.12890625
541.612, 5.8359375
541.632, 6.51171875
541.652, 7.20703125
541.672, 7.82421875
541.692, 8.1328125
541.712, 8.15625
541.732, 8.046875
541.752, 7.70703125
541.772, 7.03515625
541.792, 6.2265625
541.812, 5.5234375
541.832, 5.1171875
541.852, 5.109375
541.872, 5.56640625
541.892, 6.3046875
541.912, 7.046875
541.932, 7.6015625
541.952, 7.921875
541.972, 7.9609375
541.992, 7.7265625
542.012, 7.3203125
542.032, 6.859375
542.052, 6.2578125
542.072, 5.44140625
542.092, 4.43359375
542.112, 3.158203125
542.132, 1.569335938
542.152, -0.2514648438
542.172, -1.790039062
542.192, -3.1015625
542.212, -4.75
542.232, -6.828125
542.252, -9.0546875
542.272, -11.0859375
542.292, -12.6953125
542.312, -13.71875
542.332, -13.9921875
542.352, -13.4296875
542.372, -12.0546875
542.392, -9.9609375
542.412, -7.32421875
542.432, -4.44140625
542.452, -1.505859375
542.472, 1.240234375
542.492, 3.39453125
542.512, 4.78125
542.532, 5.43359375
542.552, 5.44140625
542.572, 5.03515625
542.592, 4.4609375
542.612, 3.908203125
542.632, 3.41796875
542.652, 3
542.672, 2.67578125
542.692, 2.439453125
542.712, 2.30078125
542.732, 2.369140625
542.752, 2.720703125
542.772, 3.220703125
542.792, 3.669921875
542.812, 3.8828125
542.832, 3.65625
542.852, 3.025390625
542.872, 2.25390625
542.892, 1.524414062
542.912, 0.8305664062
542.932, 0.1613769531
542.952, -0.4890136719
542.972, -1.19140625
542.992, -1.9453125
543.012, -2.5625
543.032, -2.89453125
543.052, -2.900390625
543.072, -2.560546875
543.092, -1.936523438
543.112, -1.12109375
543.132, -0.2648925781
543.152, 0.5620117188
543.172, 1.348632812
543.192, 1.947265625
543.212, 2.240234375
543.232, 2.255859375
543.252, 2.044921875
543.272, 1.638671875
543.292, 1.071289062
543.312, 0.4211425781
543.332, -0.2788085938
543.352, -1.026367188
543.372, -1.744140625
543.392, -2.23828125
543.412, -2.46875
543.432, -2.517578125
543.452, -2.5
543.472, -2.453125
543.492, -2.353515625
543.512, -2.177734375
543.532, -1.947265625
543.552, -1.701171875
543.572, -1.484375
543.592, -1.3359375
543.612, -1.357421875
543.632, -1.6171875
543.652, -2.130859375
543.672, -2.859375
543.692, -3.703125
543.712, -4.5703125
543.732, -5.34765625
543.752, -5.9296875
543.772, -6.19140625
543.792, -6.046875
543.812, -5.5625
543.832, -4.84375
543.852, -3.904296875
543.872, -2.818359375
543.892, -1.75390625
543.912, -0.892578125
543.932, -0.349609375
543.952, -0.1693115234
543.972, -0.3503417969
543.992, -0.8857421875
544.012, -1.673828125
544.032, -2.572265625
544.052, -3.39453125
544.072, -4.0078125
544.092, -4.4140625
544.112, -4.60546875
544.132, -4.54296875
544.152, -4.33984375
544.172, -4.16015625
544.192, -4.04296875
544.212, -3.90625
544.232, -3.7421875
544.252, -3.685546875
544.272, -3.88671875
544.292, -4.22265625
544.312, -4.546875
544.332, -4.828125
544.352, -4.9921875
544.372, -4.90234375
544.392, -4.4921875
544.412, -3.806640625
544.432, -2.923828125
544.452, -1.947265625
544.472, -0.974609375
544.492, -0.07562255859
544.512, 0.7236328125
544.532, 1.353515625
544.552, 1.71484375
544.572, 1.763671875
544.592, 1.536132812
544.612, 1.09765625
544.632, 0.556640625
544.652, 0.006175994873
544.672, -0.5390625
544.692, -1.12109375
544.712, -1.71875
544.732, -2.25
544.752, -2.669921875
544.772, -2.974609375
544.792, -3.125
544.812, -3.16015625
544.832, -3.228515625
544.852, -3.447265625
544.872, -3.779296875
544.892, -4.09765625
544.912, -4.33984375
544.932, -4.4921875
544.952, -4.453125
544.972, -4.12890625
544.992, -3.572265625
545.012, -2.94140625
545.032, -2.369140625
545.052, -1.922851562
545.072, -1.618164062
545.092, -1.513671875
545.112, -1.649414062
545.132, -1.994140625
545.152, -2.515625
545.172, -3.197265625
545.192, -3.962890625
545.212, -4.73046875
545.232, -5.40234375
545.252, -5.84765625
545.272, -5.9921875
545.292, -5.91015625
545.312, -5.65234375
545.332, -5.234375
545.352, -4.6484375
545.372, -3.90625
545.392, -3.107421875
545.412, -2.369140625
545.432, -1.76953125
545.452, -1.326171875
545.472, -1.040039062
545.492, -0.9248046875
545.512, -0.9638671875
545.532, -1.11328125
545.552, -1.3203125
545.572, -1.516601562
545.592, -1.700195312
545.612, -1.9453125
545.632, -2.255859375
545.652, -2.5078125
545.672, -2.587890625
545.692, -2.51953125
545.712, -2.400390625
545.732, -2.240234375
545.752, -2.033203125
545.772, -1.793945312
545.792, -1.569335938
545.812, -1.390625
545.832, -1.276367188
545.852, -1.154296875
545.872, -0.9931640625
545.892, -0.7875976562
545.912, -0.53125
545.932, -0.2456054688
545.952, 0.0225982666
545.972, 0.2622070312
545.992, 0.423828125
546.012, 0.470703125
546.032, 0.3984375
546.052, 0.2160644531
546.072, -0.04782104492
546.092, -0.3454589844
546.112, -0.7592773438
546.132, -1.221679688
546.152, -1.48828125
546.172, -1.405273438
546.192, -0.9594726562
546.212, -0.04959106445
546.232, 1.376953125
546.252, 3.126953125
546.272, 4.859375
546.292, 6.33203125
546.312, 7.48046875
546.332, 8.21875
546.352, 8.4296875
546.372, 8.1171875
546.392, 7.40234375
546.412, 6.44140625
546.432, 5.4375
546.452, 4.51953125
546.472, 3.822265625
546.492, 3.4453125
546.512, 3.3828125
546.532, 3.51171875
546.552, 3.822265625
546.572, 4.20703125
546.592, 4.39453125
546.612, 4.3515625
546.632, 4.25
546.652, 3.974609375
546.672, 3.40234375
546.692, 2.63671875
546.712, 1.895507812
546.732, 1.2265625
546.752, 0.603515625
546.772, 0.05291748047
546.792, -0.2995605469
546.812, -0.3747558594
546.832, -0.2019042969
546.852, 0.1676025391
546.872, 0.7543945312
546.892, 1.431640625
546.912, 2.009765625
546.932, 2.37890625
546.952, 2.548828125
546.972, 2.51171875
546.992, 2.251953125
547.012, 1.706054688
547.032, 0.8364257812
547.052, -0.294921875
547.072, -1.502929688
547.092, -2.5859375
547.112, -3.439453125
547.132, -4.02734375
547.152, -4.3671875
547.172, -4.4921875
547.192, -4.4296875
547.212, -4.2578125
547.232, -4.05859375
547.252, -3.935546875
547.272, -3.85546875
547.292, -3.72265625
547.312, -3.560546875
547.332, -3.451171875
547.352, -3.427734375
547.372, -3.486328125
547.392, -3.66015625
547.412, -3.939453125
547.432, -4.22265625
547.452, -4.4609375
547.472, -4.63671875
547.492, -4.640625
547.512, -4.44921875
547.532, -4.13671875
547.552, -3.802734375
547.572, -3.453125
547.592, -3.08203125
547.612, -2.71484375
547.632, -2.361328125
547.652, -1.974609375
547.672, -1.57421875
547.692, -1.205078125
547.712, -0.9248046875
547.732, -0.7890625
547.752, -0.8413085938
547.772, -1.124023438
547.792, -1.66796875
547.812, -2.34765625
547.832, -3.015625
547.852, -3.521484375
547.872, -3.7265625
547.892, -3.544921875
547.912, -3.05078125
547.932, -2.330078125
547.952, -1.418945312
547.972, -0.4221191406
547.992, 0.5
548.012, 1.21484375
548.032, 1.591796875
548.052, 1.534179688
548.072, 1.07421875
548.092, 0.3781738281
548.112, -0.3857421875
548.132, -1.02734375
548.152, -1.424804688
548.172, -1.55078125
548.192, -1.44921875
548.212, -1.135742188
548.232, -0.6005859375
548.252, 0.05673217773
548.272, 0.677734375
548.292, 1.197265625
548.312, 1.588867188
548.332, 1.79296875
548.352, 1.743164062
548.372, 1.458007812
548.392, 1.025390625
548.412, 0.5458984375
548.432, 0.09118652344
548.452, -0.2634277344
548.472, -0.5078125
548.492, -0.703125
548.512, -0.8759765625
548.532, -1.012695312
548.552, -1.115234375
548.572, -1.161132812
548.592, -1.169921875
548.612, -1.196289062
548.632, -1.239257812
548.652, -1.309570312
548.672, -1.450195312
548.692, -1.654296875
548.712, -1.857421875
548.732, -1.993164062
548.752, -2.00390625
548.772, -1.922851562
548.792, -1.819335938
548.812, -1.770507812
548.832, -1.765625
548.852, -1.791992188
548.872, -1.989257812
548.892, -2.41796875
548.912, -2.80078125
548.932, -2.986328125
548.952, -3.080078125
548.972, -3.1015625
548.992, -2.91015625
549.012, -2.55859375
549.032, -2.173828125
549.052, -1.8203125
549.072, -1.517578125
549.092, -1.245117188
549.112, -0.9028320312
549.132, -0.576171875
549.152, -0.3605957031
549.172, -0.2543945312
549.192, -0.23046875
549.212, -0.2504882812
549.232, -0.2890625
549.252, -0.3879394531
549.272, -0.548828125
549.292, -0.71875
549.312, -0.857421875
549.332, -1.077148438
549.352, -1.31640625
549.372, -1.306640625
549.392, -0.953125
549.412, -0.3054199219
549.432, 0.64453125
549.452, 1.84375
549.472, 3.05078125
549.492, 4.09375
549.512, 4.890625
549.532, 5.421875
549.552, 5.5390625
549.572, 5.09765625
549.592, 4.125
549.612, 2.7734375
549.632, 1.209960938
549.652, -0.439453125
549.672, -2.033203125
549.692, -3.478515625
549.712, -4.6953125
549.732, -5.5546875
549.752, -5.953125
549.772, -5.875
549.792, -5.3671875
549.812, -4.49609375
549.832, -3.380859375
549.852, -2.15234375
549.872, -0.9311523438
549.892, 0.19140625
549.912, 1.081054688
549.932, 1.584960938
549.952, 1.655273438
549.972, 1.380859375
549.992, 0.9448242188
550.012, 0.498046875
550.032, 0.05270385742
550.052, -0.3933105469
550.072, -0.8178710938
550.092, -1.205078125
550.112, -1.536132812
550.132, -1.775390625
550.152, -1.90625
550.172, -1.875976562
550.192, -1.712890625
550.212, -1.640625
550.232, -1.78515625
550.252, -1.9296875
550.272, -2.02734375
550.292, -2.080078125
550.312, -2.015625
550.332, -1.759765625
550.352, -1.3046875
550.372, -0.6674804688
550.392, 0.04446411133
550.412, 0.658203125
550.432, 1.051757812
550.452, 1.173828125
550.472, 0.9931640625
550.492, 0.6079101562
550.512, 0.04525756836
550.532, -0.6430664062
550.552, -1.286132812
550.572, -1.6640625
550.592, -1.65234375
550.612, -1.064453125
550.632, 0.01979064941
550.652, 1.20703125
550.672, 2.154296875
550.692, 2.583984375
550.712, 2.345703125
550.732, 1.513671875
550.752, 0.3034667969
550.772, -1.002929688
550.792, -2.111328125
550.812, -2.748046875
550.832, -2.884765625
550.852, -2.5859375
550.872, -1.961914062
550.892, -1.153320312
550.912, -0.3310546875
550.932, 0.3024902344
550.952, 0.583984375
550.972, 0.5083007812
550.992, 0.1291503906
551.012, -0.4689941406
551.032, -1.173828125
551.052, -1.822265625
551.072, -2.28125
551.092, -2.509765625
551.112, -2.517578125
551.132, -2.279296875
551.152, -1.885742188
551.172, -1.5625
551.192, -1.446289062
551.212, -1.5
551.232, -1.609375
551.252, -1.711914062
551.272, -1.838867188
551.292, -2.01171875
551.312, -2.30859375
551.332, -2.763671875
551.352, -3.248046875
551.372, -3.654296875
551.392, -3.83984375
551.412, -3.681640625
551.432, -3.1328125
551.452, -2.150390625
551.472, -0.9096679688
551.492, 0.2614746094
551.512, 1.045898438
551.532, 1.286132812
551.552, 0.9365234375
551.572, -5.620718002e-05
551.592, -1.326171875
551.612, -2.794921875
551.632, -4.21875
551.652, -5.4609375
551.672, -6.33984375
551.692, -6.6484375
551.712, -6.3828125
551.732, -5.64453125
551.752, -4.6796875
551.772, -3.869140625
551.792, -3.517578125
551.812, -3.681640625
551.832, -4.25
551.852, -5.078125
551.872, -5.95703125
551.892, -6.6484375
551.912, -7.05078125
551.932, -7.10546875
551.952, -6.78125
551.972, -6.2578125
551.992, -5.71484375
552.012, -5.1953125
552.032, -4.84375
552.052, -4.88671875
552.072, -5.39453125
552.092, -6.25
552.112, -7.21875
552.132, -8.0546875
552.152, -8.6328125
552.172, -8.9921875
552.192, -9.1796875
552.212, -9.1796875
552.232, -9.0234375
552.252, -8.859375
552.272, -8.8515625
552.292, -9.046875
552.312, -9.46875
552.332, -10.078125
552.352, -10.859375
552.372, -11.75
552.392, -12.59375
552.412, -13.1640625
552.432, -13.3359375
552.452, -13.3046875
552.472, -13.046875
552.492, -12.5703125
552.512, -12.203125
552.532, -12.1328125
552.552, -12.3515625
552.572, -12.8203125
552.592, -13.6015625
552.612, -14.71875
552.632, -15.96875
552.652, -17.171875
552.672, -18.34375
552.692, -19.5
552.712, -20.546875
552.732, -21.296875
552.752, -21.5625
552.772, -21.359375
552.792, -20.859375
552.812, -20.46875
552.832, -20.484375
552.852, -20.96875
552.872, -21.640625
552.892, -22.046875
552.912, -21.765625
552.932, -20.84375
552.952, -19.640625
552.972, -18.28125
552.992, -16.59375
553.012, -14.484375
553.032, -11.640625
553.052, -7.8125
553.072, -3.224609375
553.092, 1.095703125
553.112, 3.943359375
553.132, 4.640625
553.152, 3.28515625
553.172, 0.783203125
553.192, -1.59375
553.212, -3.193359375
553.232, -4.39453125
553.252, -5.58984375
553.272, -6.48828125
553.292, -6.52734375
553.312, -5.24609375
553.332, -2.3671875
553.352, 1.772460938
553.372, 6.390625
553.392, 10.484375
553.412, 13.609375
553.432, 15.4296875
553.452, 15.546875
553.472, 14.1953125
553.492, 12.015625
553.512, 9.875
553.532, 8.3671875
553.552, 7.69921875
553.572, 7.796875
553.592, 8.5703125
553.612, 9.8203125
553.632, 11.21875
553.652, 12.359375
553.672, 12.9375
553.692, 12.96875
553.712, 12.25
553.732, 10.625
553.752, 8.8125
553.772, 7.765625
553.792, 7.38671875
553.812, 6.7578125
553.832, 5.6171875
553.852, 4.33203125
553.872, 3.375
553.892, 3.1171875
553.912, 3.689453125
553.932, 4.87109375
553.952, 6.359375
553.972, 7.9375
553.992, 9.359375
554.012, 10.453125
554.032, 11.0859375
554.052, 11.03125
554.072, 10.046875
554.092, 8.2109375
554.112, 5.87109375
554.132, 3.404296875
554.152, 1.096679688
554.172, -0.6948242188
554.192, -1.66015625
