time,battPow
595.986, 155231984
596.086, 151199984
596.286, 149039984
596.386, 148715984
596.536, 149471984
596.636, 147556496
596.736, 146259296
596.836, 144879792
596.986, 141656384
597.086, 140010784
597.186, 140031888
597.286, 139815296
597.386, 140465088
597.486, 138643584
597.586, 137649296
597.686, 136475584
597.836, 136566288
597.936, 136367184
598.036, 135391584
598.186, 136041984
598.286, 133454992
598.386, 132695488
598.486, 130959488
598.586, 131514592
598.686, 130742488
598.786, 130850992
598.936, 131501992
599.036, 129885592
599.136, 129668392
599.286, 131284992
599.436, 130971592
599.536, 130959488
599.636, 131935992
599.736, 131405992
599.836, 131623192
599.986, 132166192
600.086, 131393488
600.186, 132044488
600.286, 132166192
600.386, 130428592
600.486, 129135592
600.586, 129874488
600.686, 130971592
600.836, 132057592
600.936, 131188792
601.036, 132166192
601.136, 132261488
601.286, 132057592
601.386, 131731792
601.486, 133346488
601.586, 135299488
601.686, 133997488
601.786, 132600592
601.886, 132261488
602.036, 135174784
602.136, 135608384
602.236, 136041984
602.336, 135933584
602.486, 137757584
602.586, 139293984
602.686, 139923584
602.786, 139598688
602.886, 141309184
602.986, 142715792
603.086, 143364992
603.186, 144555184
603.336, 144987984
603.436, 144014192
603.536, 144663392
603.686, 145745392
603.786, 145070192
603.886, 147635984
603.986, 149177984
604.086, 147772688
604.186, 146719184
604.286, 148205088
604.436, 149039984
604.536, 149579984
604.636, 150011984
604.786, 150983984
604.886, 150952096
604.986, 152894288
605.136, 154692992
605.286, 154944384
605.386, 155555392
605.486, 155699696
605.586, 156848992
605.686, 159288288
605.786, 160365296
605.886, 160969584
605.986, 161442288
606.136, 163229184
606.236, 163659584
606.336, 161722784
606.436, 161507584
606.536, 160216384
606.636, 159785984
606.786, 160431584
606.886, 162324992
606.986, 163077488
607.086, 164367488
607.186, 165227488
607.336, 166087488
607.436, 167114384
607.536, 167758784
607.786, 168353680
607.886, 168997488
607.986, 169641280
608.086, 170070480
608.186, 133249192
608.286, 71336992
608.386, 34138396
608.486, 16361099
608.636, 9580399
608.736, 7240999.5
608.836, 6461199.5
608.936, 6243999.5
609.086, 6132499.5
609.286, 6026399.5
609.436, 6137999.5
609.536, 6143499.5
609.936, 6148999.5
610.036, 6031799.5
610.136, 6148999.5
610.636, 6154499.5
610.736, 6037199.5
610.836, 6148999.5
610.936, 6154499.5
611.186, 6042599.5
611.286, 6154499.5
611.386, 6042599.5
611.586, 6159999.5
611.686, 6047999.5
611.786, 6159999.5
612.086, 6047999.5
612.336, 6159999.5
612.436, 6053399.5
612.536, 6047999.5
612.786, 6165499.5
612.886, 6053399.5
612.986, 6165499.5
613.186, 6053399.5
613.286, 6165499.5
613.636, 6058799.5
613.736, 6053399.5
613.836, 6170999.5
614.086, 6058799.5
614.186, 6165499.5
614.286, 6170999.5
614.386, 6058799.5
614.636, 6176499.5
614.786, 6058799.5
614.886, 6064199.5
614.986, 6395399.5
615.136, 30941398
615.236, 52280996
615.336, 61993096
615.486, 64268996
615.586, 59269596
615.686, 51420596
615.786, 44265496
615.886, 40028496
615.986, 40326796
616.086, 46370396
616.186, 55832996
616.336, 65039596
616.436, 73813992
616.536, 89979992
616.686, 104763496
616.786, 115741488
616.886, 121543392
616.986, 124168992
617.086, 126787992
617.186, 129401992
617.286, 133429288
617.436, 139807984
617.536, 151543184
617.636, 159850784
617.736, 161800192
617.836, 162666592
617.986, 164139392
618.086, 164852496
618.186, 166473984
618.286, 167291984
618.386, 168803984
618.486, 169883984
618.586, 169187184
618.686, 169834592
618.836, 168155984
618.936, 166319984
619.036, 165239984
619.136, 165950192
619.286, 169461584
619.386, 174527184
619.486, 178557488
619.586, 182579984
619.686, 185372384
619.786, 186165488
619.886, 186701984
620.036, 188457584
620.136, 190852192
620.236, 192458688
620.336, 195060992
620.436, 198007184
620.536, 200809392
620.686, 200997584
620.786, 199181984
620.886, 197764992
620.986, 197016688
621.136, 191208992
621.286, 191957984
621.386, 191885488
621.486, 192847584
621.636, 191885488
621.736, 189496992
621.836, 189319888
621.936, 191599184
622.086, 192880784
622.186, 192667184
622.286, 192987584
622.386, 192560384
622.486, 191350992
622.586, 187784992
622.686, 183569392
622.786, 181275184
622.886, 178642784
623.036, 176879984
623.136, 170602480
623.236, 156707984
623.336, 147664592
623.436, 142174784
623.536, 139361584
623.686, 137324384
623.786, 131935992
623.886, 127595992
623.986, 125650192
624.086, 124129792
624.186, 122830992
624.286, 121743992
624.386, 118374392
624.536, 115651792
624.636, 113909392
624.736, 112705992
624.836, 111288992
624.936, 110300096
625.086, 110190992
625.186, 108663592
625.286, 107899896
625.386, 107354392
625.486, 107463496
625.686, 106360792
625.836, 102523392
625.936, 99335192
626.036, 97256592
626.136, 96381392
626.236, 96053192
626.336, 95287392
626.486, 95943792
626.586, 105184992
626.686, 120543488
626.786, 138023984
626.886, 155051584
626.986, 166147792
627.086, 173663984
627.236, 185364592
627.386, 189925984
627.536, 197584784
627.636, 207425488
627.736, 219327488
627.836, 230185776
627.936, 241459184
628.086, 252471984
628.186, 264217680
628.286, 275219776
628.386, 275945664
628.486, 277855168
628.586, 277544384
628.686, 279305568
628.786, 277732384
628.936, 279942976
629.036, 282700192
629.136, 282458368
629.236, 284143584
629.386, 281726976
629.486, 202823984
629.586, 104075296
629.686, 49216996
629.786, 21051998
629.886, 11099999
629.986, 7769999.5
630.086, 6881999.5
630.236, 27194698
630.386, 45649996
630.486, 64335196
630.586, 75445496
630.686, 77706392
630.786, 80846592
630.886, 86128392
630.986, 91837192
631.136, 100204792
631.236, 118803592
631.336, 137444992
631.436, 151037488
631.536, 158307584
631.686, 161959184
631.786, 163739792
631.886, 159247984
631.986, 160133392
632.136, 165302384
632.236, 175948288
632.386, 191127392
632.486, 206009280
632.586, 234674976
632.686, 258109280
632.836, 266350784
632.936, 250878976
633.036, 156483584
633.136, 76548192
633.286, 34237196
633.386, 16094999
633.486, 9332399
633.586, 7110399.5
633.686, 6443799.5
633.786, 6227199.5
633.886, 6115999.5
634.136, 6121499.5
634.436, 6010199.5
634.536, 6121499.5
634.636, 6010199.5
634.736, 6126999.5
635.086, 6015599.5
635.186, 6020999.5
635.386, 6132499.5
635.636, 6020999.5
635.836, 6026399.5
635.936, 6137999.5
636.036, 6026399.5
636.186, 6137999.5
636.286, 6026399.5
636.586, 6031799.5
636.686, 6143499.5
636.786, 6031799.5
637.036, 6143499.5
637.186, 6148999.5
637.286, 6031799.5
637.386, 6143499.5
637.486, 6148999.5
637.636, 6037199.5
637.836, 6148999.5
637.936, 6037199.5
638.036, 6148999.5
638.286, 6037199.5
638.486, 6154499.5
638.686, 11595999
638.786, 27577598
638.936, 47004996
639.036, 60332996
639.136, 68385992
639.236, 77549992
639.336, 85973392
639.436, 97345496
639.536, 115107288
639.636, 140529984
639.786, 166409984
639.886, 185216992
639.986, 198406384
640.086, 192102384
640.186, 187921584
640.286, 195581088
640.386, 205864480
640.486, 212918880
640.586, 214194480
640.686, 217391392
640.836, 218353776
640.936, 220161984
641.036, 222285776
641.136, 225459776
641.286, 226726480
641.386, 228739584
641.486, 228940784
641.586, 231994480
641.686, 234198784
641.786, 235147376
641.886, 237030288
641.986, 237767376
642.086, 237331184
642.236, 238787184
642.386, 241499984
642.536, 243263088
642.636, 243682688
642.736, 244393584
642.836, 245860784
642.986, 247013584
643.086, 246254384
643.186, 246228384
643.286, 249680176
643.386, 249859488
643.536, 250486480
643.636, 249933584
643.786, 250455584
643.886, 251571584
644.036, 251988784
644.136, 250528576
644.236, 250142384
644.336, 248338288
644.436, 247323584
644.536, 246279584
644.686, 245861984
644.786, 246175184
644.936, 245235584
645.186, 243565184
645.286, 242416784
645.386, 241975984
645.486, 237737488
645.586, 236186784
645.686, 234617776
645.836, 231910480
645.936, 232002784
646.036, 230559984
646.136, 226374176
646.236, 224594976
646.386, 220184976
646.486, 219974288
646.586, 217872288
646.686, 215875376
646.786, 213240384
646.886, 212398784
646.986, 210284080
647.136, 195860592
647.236, 168260592
647.336, 146600992
647.436, 118156792
647.536, 66319196
647.636, 32317898
647.786, 15690999
647.886, 9400999
647.986, 7188999.5
648.086, 6414799.5
648.186, 6199199.5
648.286, 6088499.5
648.436, 6093999.5
648.636, 6099499.5
648.736, 5988599.5
648.836, 6099499.5
648.936, 5993999.5
649.086, 6104999.5
649.386, 5993999.5
649.586, 6104999.5
649.686, 5993999.5
649.786, 6110499.5
649.936, 5999399.5
650.036, 6110499.5
650.136, 6115999.5
650.436, 6004799.5
650.686, 6115999.5
650.786, 6010199.5
650.886, 6115999.5
650.986, 6010199.5
651.186, 6121499.5
651.286, 6010199.5
651.536, 6121499.5
651.736, 6015599.5
652.186, 6126999.5
652.286, 6015599.5
652.486, 6126999.5
652.586, 6020999.5
652.736, 6132499.5
652.836, 6126999.5
652.936, 6132499.5
653.236, 6020999.5
653.586, 6132499.5
653.786, 12454399
653.886, 20553498
653.986, 25973998
654.086, 32715498
654.186, 40258396
654.286, 54769396
654.436, 72138592
654.536, 92383192
654.636, 105281496
654.736, 103069896
654.886, 101102496
654.986, 105050392
655.086, 102429592
655.186, 103521592
655.286, 101665192
655.386, 103412392
655.486, 105499696
655.586, 105050392
655.736, 105268792
655.836, 106808896
656.036, 106699792
656.286, 107691992
656.386, 108345992
656.486, 109335592
656.586, 110533496
656.686, 111077992
656.786, 114022392
656.986, 115548088
657.086, 116742392
657.236, 120654592
657.386, 122713488
657.486, 124774992
657.636, 126402488
657.736, 127921488
657.836, 128779192
657.936, 129321192
658.086, 131692792
658.186, 132992392
658.286, 133735192
658.386, 135358192
658.486, 137395088
658.586, 139016592
658.686, 139643984
658.836, 140723984
658.936, 141911984
659.036, 142967488
659.136, 145125488
659.236, 146823584
659.386, 147254784
659.486, 147979792
659.586, 150779984
659.686, 152791984
659.786, 153652784
659.886, 154477488
660.136, 155552496
660.236, 155944784
660.336, 158522384
660.436, 159662384
660.586, 161271888
660.686, 156880784
660.786, 113326392
660.886, 58286196
660.986, 27638998
661.086, 8784799
661.286, 7005599.5
661.436, 6449599.5
661.536, 6227199.5
661.636, 6121499.5
661.736, 6115999.5
661.886, 6121499.5
661.986, 6010199.5
662.086, 6121499.5
662.186, 6015599.5
662.486, 6126999.5
662.686, 6015599.5
662.786, 6020999.5
662.936, 6015599.5
663.136, 6020999.5
663.236, 32988598
663.386, 43536996
663.536, 54758396
663.786, 56804496
663.886, 58128096
663.986, 58789896
664.086, 59782596
664.186, 60223796
664.286, 59395196
664.386, 57076796
664.536, 55310396
664.636, 54365996
664.736, 53875196
664.836, 54206396
664.986, 54316796
665.086, 54206396
665.186, 54979196
665.286, 55862396
665.386, 56193596
665.486, 54807996
665.586, 54476496
665.736, 54255496
665.836, 54144996
665.936, 54365996
666.136, 54586996
666.286, 54868796
666.386, 55199996
666.486, 50544196
666.686, 44058596
666.786, 33996596
666.886, 19177998
666.986, 10825199
667.086, 7700399.5
667.186, 6807599.5
667.336, 6361199.5
667.436, 6137999.5
667.536, 6143499.5
667.636, 6031799.5
667.786, 6143499.5
667.886, 6031799.5
667.986, 6143499.5
668.286, 6031799.5
668.386, 6143499.5
668.736, 6148999.5
669.486, 6037199.5
669.586, 6148999.5
669.836, 6037199.5
669.936, 6148999.5
670.286, 6037199.5
670.386, 6042599.5
670.486, 6154499.5
670.686, 6042599.5
670.786, 6037199.5
670.886, 6154499.5
671.136, 6042599.5
671.236, 6154499.5
671.336, 6042599.5
671.536, 6154499.5
671.886, 6042599.5
672.086, 6154499.5
672.286, 6042599.5
672.536, 6047999.5
672.736, 6042599.5
672.836, 6154499.5
673.086, 6047999.5
673.386, 6154499.5
673.486, 6047999.5
673.836, 6159999.5
674.036, 6047999.5
674.286, 6159999.5
674.486, 6047999.5
674.586, 6159999.5
674.686, 6047999.5
674.886, 6159999.5
674.986, 6047999.5
675.336, 6165499.5
675.436, 6159999.5
675.636, 6165499.5
675.786, 6159999.5
675.886, 6047999.5
676.086, 6165499.5
676.186, 6053399.5
676.286, 6159999.5
676.386, 6165499.5
676.636, 6159999.5
676.736, 6165499.5
676.836, 6053399.5
676.936, 6165499.5
677.036, 6053399.5
677.186, 6165499.5
677.286, 6053399.5
677.486, 6165499.5
677.686, 6053399.5
677.786, 6165499.5
677.936, 6053399.5
678.586, 6165499.5
678.686, 6053399.5
678.786, 6165499.5
678.986, 6053399.5
679.086, 6165499.5
679.186, 6053399.5
679.336, 6058799.5
679.536, 6053399.5
679.636, 6170999.5
679.736, 6165499.5
679.886, 6058799.5
680.086, 6165499.5
680.186, 6053399.5
680.386, 6058799.5
680.486, 6165499.5
680.586, 6058799.5
680.736, 6170999.5
680.986, 6165499.5
681.136, 6170999.5
681.236, 6058799.5
681.336, 6170999.5
681.536, 6058799.5
681.636, 6170999.5
681.886, 6058799.5
681.986, 6170999.5
682.086, 6058799.5
682.186, 6170999.5
682.536, 6619799.5
682.636, 10527999
682.736, 18782398
682.836, 26249498
682.986, 28595198
683.086, 23610898
683.186, 19039998
683.286, 13339899
683.386, 8751599
683.486, 6956399.5
683.586, 6395399.5
683.736, 6288799.5
683.836, 6176499.5
683.936, 6170999.5
684.036, 6176499.5
684.136, 6058799.5
684.286, 6170999.5
684.486, 6058799.5
684.686, 6170999.5
684.836, 13987499
684.936, 25802698
685.036, 31136398
685.136, 32616398
685.286, 29515198
685.386, 23387098
685.486, 19039998
685.586, 16687999
685.686, 15679999
685.786, 15119999
685.886, 14895999
686.036, 14685099
686.136, 14572999
686.236, 14460899
686.336, 12330999
686.436, 8863799
686.536, 7068599.5
686.686, 6401099.5
686.786, 6176499.5
687.536, 6064199.5
687.736, 6176499.5
688.286, 8967999
688.386, 14223999
688.536, 16799998
688.636, 17807998
688.736, 18143998
688.836, 18367998
688.936, 18479998
689.036, 17823898
689.186, 17023998
689.286, 16463999
689.386, 16351999
689.486, 16239999
689.586, 16142399
689.686, 16127999
689.836, 16142399
689.936, 16127999
690.036, 16015999
690.136, 16142399
690.386, 16127999
690.486, 16015999
690.586, 16142399
690.836, 16030299
690.986, 16127999
691.186, 16030299
691.286, 16015999
691.386, 16030299
691.836, 15918199
692.286, 15903999
692.386, 15918199
692.486, 15903999
692.586, 15918199
692.786, 16030299
693.036, 15918199
693.136, 16030299
693.386, 18351598
693.486, 28483498
693.586, 35902996
693.686, 32786698
693.786, 19298398
693.886, 10780799
693.986, 7636399.5
694.086, 6625699.5
694.236, 6288799.5
694.336, 6176499.5
694.436, 6181999.5
694.886, 6064199.5
694.986, 6176499.5
695.086, 6181999.5
695.536, 6176499.5
695.736, 6181999.5
696.486, 6176499.5
696.586, 6181999.5
696.686, 6176499.5
696.786, 6181999.5
697.986, 6069599.5
698.086, 6181999.5
698.636, 3709199.75
698.736, 1236399.875
698.836, 449599.9688
698.986, 112399.9922
699.086, 0
701.136, 0
703.186, 0
705.236, 0
707.286, 0
709.336, 0
711.386, 0
713.436, 0
715.486, 0
717.536, 0
719.586, 0
721.636, 0
723.686, 0
725.736, 0
727.786, 0
729.836, 0
731.886, 0
733.936, 0
735.986, 0
738.036, 0
740.086, 0
742.136, 0
744.186, 0
746.236, 0
748.286, 0
750.336, 0
752.386, 0
754.436, 0
756.486, 0
758.536, 0
760.586, 0
