time,torque
630.121, 17
630.233, 21
630.34, 26
630.45, 26
630.559, 27
630.668, 28
630.775, 31
630.882, 32
630.988, 39
631.095, 47
631.204, 52
631.314, 55
631.423, 55
631.532, 56
631.641, 55
631.751, 52
631.86, 53
631.967, 56
632.079, 59
632.188, 65
632.298, 70
632.405, 79
632.517, 98
632.626, 100
632.733, 100
632.844, 65
632.951, 19
633.058, 5
633.164, 0
633.271, 0
633.382, 65535
633.489, 65535
633.596, 65535
633.705, 65535
633.812, 65535
633.918, 65535
634.027, 65535
634.131, 65535
634.238, 65535
634.345, 65535
634.451, 65535
634.558, 65535
634.664, 65535
634.771, 65535
634.88, 65535
634.987, 65535
635.093, 65535
635.203, 65535
635.312, 65535
635.418, 65535
635.525, 65535
635.632, 65535
635.738, 65535
635.845, 65535
635.951, 65535
636.042, 65535
636.148, 65535
636.239, 65535
636.345, 65535
636.452, 65535
636.558, 65535
636.67, 65535
636.776, 65535
636.881, 65535
636.992, 65535
637.102, 65535
637.208, 65535
637.318, 65535
637.424, 65535
637.531, 65535
637.632, 65535
637.744, 65535
637.853, 65535
637.96, 65535
638.069, 65535
638.176, 65535
638.282, 65535
638.392, 65535
638.498, 9
638.589, 14
638.695, 23
638.804, 32
638.911, 35
639.018, 39
639.121, 43
639.225, 48
639.329, 56
639.436, 68
639.545, 82
639.65, 92
639.756, 99
639.862, 98
639.969, 91
640.078, 89
640.183, 95
640.289, 100
640.395, 100
640.499, 100
640.609, 100
640.715, 100
640.825, 100
640.931, 100
641.04, 100
641.147, 100
641.254, 100
641.36, 100
641.467, 100
641.573, 100
641.68, 100
641.789, 100
641.896, 100
642.006, 100
642.115, 100
642.224, 100
642.331, 100
642.443, 100
642.549, 100
642.656, 100
642.763, 100
642.869, 100
642.976, 100
643.085, 100
643.192, 100
643.301, 100
643.411, 100
643.517, 100
643.627, 100
643.734, 100
643.843, 100
643.952, 100
644.056, 100
644.162, 100
644.269, 100
644.375, 100
644.485, 100
644.594, 100
644.704, 100
644.81, 100
644.919, 100
645.023, 100
645.13, 100
645.239, 100
645.346, 100
645.452, 100
645.559, 100
645.665, 100
645.775, 100
645.881, 100
645.99, 100
646.1, 100
646.206, 100
646.315, 100
646.422, 100
646.529, 100
646.636, 100
646.742, 100
646.833, 100
646.94, 99
647.05, 82
647.161, 70
647.271, 64
647.377, 33
647.484, 10
647.593, 1
647.703, 0
647.809, 65535
647.918, 65535
648.026, 65535
648.133, 65535
648.237, 65535
648.344, 65535
648.437, 65535
648.541, 65535
648.647, 65535
648.753, 65535
648.863, 65535
648.966, 65535
649.073, 65535
649.177, 65535
649.283, 65535
649.39, 65535
649.481, 65535
649.59, 65535
649.7, 65535
649.804, 65535
649.911, 65535
650.02, 65535
650.124, 65535
650.23, 65535
650.34, 65535
650.449, 65535
650.555, 65535
650.663, 65535
650.771, 65535
650.878, 65535
650.969, 65535
651.076, 65535
651.182, 65535
651.289, 65535
651.398, 65535
651.505, 65535
651.615, 65535
651.726, 65535
651.817, 65535
651.926, 65535
652.035, 65535
652.144, 65535
652.254, 65535
652.36, 65535
652.451, 65535
652.56, 65535
652.67, 65535
652.776, 65535
652.88, 65535
652.992, 65535
653.102, 65535
653.212, 65535
653.321, 65535
653.43, 65535
653.534, 9
653.643, 21
653.754, 26
653.863, 32
653.972, 39
654.078, 52
654.185, 68
654.292, 82
654.404, 98
654.513, 100
654.62, 100
654.729, 100
654.838, 100
654.942, 100
655.049, 100
655.155, 100
655.263, 100
655.369, 100
655.481, 100
655.59, 100
655.697, 100
655.801, 100
655.908, 100
656.017, 100
656.124, 100
656.232, 100
656.342, 100
656.448, 100
656.558, 100
656.664, 100
656.755, 100
656.861, 100
656.971, 100
657.08, 100
657.187, 100
657.293, 100
657.405, 100
657.517, 100
657.624, 100
657.733, 100
657.84, 100
657.952, 100
658.059, 100
658.17, 100
658.277, 100
658.384, 100
658.494, 100
658.603, 100
658.71, 100
658.816, 100
658.907, 100
659.013, 100
659.122, 100
659.229, 100
659.335, 100
659.442, 100
659.551, 100
659.658, 100
659.77, 100
659.876, 100
659.985, 100
660.095, 100
660.204, 100
660.314, 100
660.423, 100
660.535, 85
660.639, 30
660.748, 8
660.857, 1
660.967, 0
661.073, 65535
661.183, 65535
661.292, 65535
661.398, 65535
661.508, 65535
661.62, 65535
661.727, 65535
661.833, 65535
661.94, 65535
662.044, 65535
662.135, 65535
662.241, 65535
662.347, 65535
662.457, 65535
662.567, 65535
662.676, 65535
662.785, 65535
662.894, 65535
663.001, 13
663.108, 23
663.2, 26
663.31, 30
663.416, 32
663.523, 32
663.633, 33
663.74, 33
663.846, 33
663.952, 33
664.06, 33
664.169, 31
664.278, 29
664.388, 29
664.494, 29
664.606, 29
664.717, 28
664.824, 28
664.936, 28
665.042, 29
665.154, 29
665.263, 28
665.368, 27
665.474, 27
665.586, 27
665.695, 27
665.805, 27
665.911, 27
666.02, 27
666.124, 27
666.234, 27
666.341, 25
666.447, 22
666.553, 18
666.665, 6
666.772, 0
666.882, 0
666.988, 65535
667.079, 65535
667.185, 65535
667.294, 65535
667.404, 65535
667.514, 65535
667.62, 65535
667.729, 65535
667.836, 65535
667.948, 65535
668.057, 65535
668.169, 65535
668.281, 65535
668.39, 65535
668.497, 65535
668.606, 65535
668.713, 65535
668.819, 65535
668.931, 65535
669.04, 65535
669.144, 65535
669.255, 65535
669.365, 65535
669.472, 65535
669.584, 65535
669.693, 65535
669.8, 65535
669.909, 65535
670.021, 65535
670.127, 65535
670.237, 65535
670.34, 65535
670.447, 65535
670.554, 65535
670.663, 65535
670.769, 65535
670.879, 65535
670.986, 65535
671.09, 65535
671.199, 65535
671.303, 65535
671.412, 65535
671.522, 65535
671.628, 65535
671.734, 65535
671.844, 65535
671.956, 65535
672.066, 65535
672.174, 65535
672.284, 65535
672.391, 65535
672.494, 65535
672.604, 65535
672.71, 65535
672.82, 65535
672.929, 65535
673.036, 65535
673.147, 65535
673.257, 65535
673.366, 65535
673.475, 65535
673.579, 65535
673.689, 65535
673.795, 65535
673.904, 65535
674.016, 65535
674.123, 65535
674.23, 65535
674.339, 65535
674.448, 65535
674.555, 65535
674.662, 65535
674.771, 65535
674.877, 65535
674.981, 65535
675.085, 65535
675.192, 65535
675.301, 65535
675.41, 65535
675.518, 65535
675.629, 65535
675.736, 65535
675.848, 65535
675.957, 65535
676.061, 65535
676.167, 65535
676.258, 65535
676.367, 65535
676.476, 65535
676.582, 65535
676.686, 65535
676.79, 65535
676.881, 65535
676.987, 65535
677.096, 65535
677.203, 65535
677.313, 65535
677.419, 65535
677.529, 65535
677.638, 65535
677.747, 65535
677.851, 65535
677.957, 65535
678.061, 65535
678.17, 65535
678.28, 65535
678.387, 65535
678.496, 65535
678.602, 65535
678.711, 65535
678.818, 65535
678.927, 65535
679.034, 65535
679.143, 65535
679.25, 65535
679.359, 65535
679.466, 65535
679.576, 65535
679.686, 65535
679.792, 65535
679.899, 65535
680.005, 65535
680.109, 65535
680.215, 65535
680.323, 65535
680.429, 65535
680.539, 65535
680.648, 65535
680.755, 65535
680.861, 65535
680.968, 65535
681.077, 65535
681.184, 65535
681.29, 65535
681.394, 65535
681.501, 65535
681.61, 65535
681.701, 65535
681.807, 65535
681.913, 65535
682.02, 65535
682.13, 65535
682.242, 65535
682.349, 2
682.458, 5
682.549, 6
682.655, 11
682.764, 14
682.868, 11
682.975, 6
683.066, 5
683.175, 0
683.284, 0
683.388, 65535
683.498, 65535
683.607, 65535
683.713, 65535
683.82, 65535
683.929, 65535
684.038, 65535
684.145, 65535
684.257, 65535
684.363, 65535
684.473, 65535
684.582, 10
684.692, 14
684.801, 15
684.91, 15
685.017, 14
685.124, 10
685.235, 7
685.345, 6
685.451, 5
685.558, 5
685.664, 5
685.771, 5
685.881, 5
685.99, 5
686.096, 4
686.203, 2
686.312, 0
686.419, 65535
686.53, 65535
686.64, 65535
686.747, 65535
686.851, 65535
686.96, 65535
687.067, 65535
687.173, 65535
687.28, 65535
687.39, 65535
687.5, 65535
687.606, 65535
687.713, 1
687.822, 1
687.931, 1
688.035, 1
688.142, 4
688.251, 6
688.36, 7
688.47, 7
688.576, 7
688.685, 7
688.794, 7
688.902, 7
689.011, 6
689.12, 6
689.224, 6
689.333, 6
689.442, 6
689.552, 6
689.656, 6
689.767, 6
689.858, 6
689.967, 6
690.076, 6
690.18, 6
690.287, 6
690.396, 6
690.503, 6
690.614, 6
690.724, 6
690.836, 6
690.948, 6
691.057, 6
691.164, 6
691.273, 6
691.377, 6
691.484, 6
691.59, 6
691.697, 6
691.804, 6
691.91, 6
692.017, 6
692.128, 6
692.238, 6
692.347, 6
692.438, 6
692.547, 6
692.64, 6
692.746, 6
692.856, 6
692.962, 6
693.069, 6
693.179, 6
693.285, 12
693.397, 18
693.504, 19
693.616, 8
693.723, 1
693.832, 0
693.944, 65535
694.053, 65535
694.16, 65535
694.272, 65535
694.381, 65535
694.49, 65535
694.594, 65535
694.698, 65535
694.805, 65535
694.914, 65535
695.023, 65535
695.132, 65535
695.239, 65535
695.343, 65535
695.455, 65535
695.561, 65535
695.67, 65535
695.78, 65535
695.887, 65535
695.996, 65535
696.103, 65535
696.209, 65535
696.3, 65535
696.406, 65535
696.513, 65535
696.624, 65535
696.715, 65535
696.824, 65535
696.931, 65535
697.04, 65535
697.147, 65535
697.253, 65535
697.36, 65535
697.466, 65535
697.575, 65535
697.682, 65535
697.791, 65535
697.9, 65535
698.004, 0
698.111, 0
698.22, 0
698.329, 0
698.437, 0
698.542, 0
698.651, 0
698.76, 0
698.867, 0
698.976, 0
699.086, 0
699.195, 0
699.304, 0
699.408, 0
700.058, 0
700.167, 0
700.274, 0
700.38, 0
700.49, 0
700.596, 0
700.706, 0
700.812, 0
700.921, 0
701.031, 0
701.137, 0
701.241, 0
701.35, 0
701.457, 0
701.566, 0
701.675, 0
701.785, 0
701.894, 0
702, 0
702.107, 0
702.213, 0
702.323, 0
702.432, 0
702.541, 0
702.65, 0
702.757, 0
702.866, 0
702.976, 0
703.085, 0
703.191, 0
703.301, 0
703.41, 0
703.516, 0
703.626, 0
703.735, 0
703.844, 0
703.954, 0
704.06, 0
704.167, 0
704.276, 0
704.385, 0
704.492, 0
704.598, 0
704.708, 0
704.817, 0
704.926, 0
705.03, 0
705.139, 0
705.249, 0
705.358, 0
705.462, 0
705.568, 0
705.68, 0
705.789, 0
705.896, 0
706.002, 0
706.109, 0
706.216, 0
706.325, 0
706.434, 0
706.541, 0
706.653, 0
706.762, 0
706.871, 0
706.98, 0
707.087, 0
707.196, 0
707.305, 0
707.415, 0
707.524, 0
707.631, 0
707.74, 0
707.849, 0
707.956, 0
708.059, 0
708.169, 0
708.278, 0
708.387, 0
708.494, 0
708.603, 0
708.712, 0
708.819, 0
708.923, 0
709.032, 0
709.139, 0
709.245, 0
709.357, 0
709.466, 0
709.576, 0
709.682, 0
709.789, 0
709.896, 0
710.005, 0
710.114, 0
710.22, 0
710.33, 0
710.439, 0
710.548, 0
710.657, 0
710.767, 0
710.876, 0
710.982, 0
711.092, 0
711.201, 0
711.31, 0
711.417, 0
711.526, 0
711.636, 0
711.745, 0
711.849, 0
711.955, 0
712.064, 0
712.174, 0
712.281, 0
712.387, 0
712.499, 0
712.608, 0
712.714, 0
712.818, 0
712.928, 0
713.034, 0
713.143, 0
713.253, 0
713.362, 0
713.471, 0
713.578, 0
713.684, 0
713.791, 0
713.9, 0
714.01, 0
714.119, 0
714.228, 0
714.334, 0
714.444, 0
714.553, 0
714.662, 0
714.769, 0
714.878, 0
714.987, 0
715.094, 0
715.198, 0
715.307, 0
715.416, 0
715.526, 0
715.632, 0
715.742, 0
715.851, 0
715.96, 0
716.069, 0
716.179, 0
716.288, 0
716.395, 0
716.501, 0
716.607, 0
716.714, 0
716.821, 0
716.93, 0
717.039, 0
717.148, 0
717.258, 0
717.367, 0
717.471, 0
717.58, 0
717.687, 0
717.796, 0
717.905, 0
718.014, 0
718.124, 0
718.23, 0
718.339, 0
718.449, 0
718.558, 0
718.664, 0
718.774, 0
718.883, 0
718.99, 0
719.093, 0
719.203, 0
719.312, 0
719.421, 0
719.528, 0
719.637, 0
719.746, 0
719.853, 0
719.962, 0
720.071, 0
720.178, 0
720.29, 0
720.396, 0
720.503, 0
720.609, 0
720.714, 0
720.825, 0
720.935, 0
721.044, 0
721.153, 0
721.26, 0
721.366, 0
721.476, 0
721.58, 0
721.689, 0
721.798, 0
721.907, 0
722.016, 0
722.126, 0
722.235, 0
722.344, 0
722.451, 0
722.56, 0
722.669, 0
722.778, 0
722.888, 0
722.994, 0
723.104, 0
723.213, 0
723.32, 0
723.426, 0
723.533, 0
723.642, 0
723.751, 0
723.858, 0
723.967, 0
724.076, 0
724.186, 0
724.289, 0
724.399, 0
724.508, 0
724.614, 0
724.721, 0
724.828, 0
724.939, 0
725.049, 0
725.155, 0
725.262, 0
725.368, 0
725.478, 0
725.587, 0
725.693, 0
725.803, 0
725.912, 0
726.018, 0
726.125, 0
726.231, 0
726.341, 0
726.45, 0
726.559, 0
726.669, 0
726.775, 0
726.884, 0
726.994, 0
727.103, 0
727.21, 0
727.319, 0
727.428, 0
727.535, 0
727.644, 0
727.753, 0
727.862, 0
727.972, 0
728.078, 0
728.185, 0
728.291, 0
728.401, 0
728.51, 0
728.616, 0
728.726, 0
728.835, 0
728.942, 0
729.048, 0
729.155, 0
729.264, 0
729.371, 0
729.482, 0
729.592, 0
729.701, 0
729.808, 0
729.917, 0
730.024, 0
730.13, 0
730.237, 0
730.346, 0
730.455, 0
730.564, 0
730.671, 0
730.78, 0
730.889, 0
730.999, 0
731.105, 0
731.214, 0
731.324, 0
731.43, 0
731.54, 0
731.646, 0
731.758, 0
731.867, 0
731.971, 0
732.08, 0
732.19, 0
732.299, 0
732.406, 0
732.515, 0
732.624, 0
732.733, 0
732.842, 0
732.949, 0
733.058, 0
733.165, 0
733.269, 0
733.375, 0
733.485, 0
733.594, 0
733.7, 0
733.807, 0
733.916, 0
734.02, 0
734.129, 0
734.238, 0
734.348, 0
734.457, 0
734.566, 0
734.675, 0
734.785, 0
734.891, 0
735.001, 0
735.11, 0
735.216, 0
735.323, 0
735.435, 0
735.544, 0
735.654, 0
735.76, 0
735.867, 0
735.973, 0
736.082, 0
736.192, 0
736.298, 0
736.408, 0
736.517, 0
736.626, 0
736.73, 0
736.839, 0
736.946, 0
737.055, 0
737.162, 0
737.268, 0
737.38, 0
737.489, 0
737.596, 0
737.703, 0
737.812, 0
737.918, 0
738.025, 0
738.134, 0
738.243, 0
738.353, 0
738.462, 0
738.571, 0
738.68, 0
738.787, 0
738.896, 0
739.005, 0
739.112, 0
739.221, 0
739.33, 0
739.44, 0
739.549, 0
739.653, 0
739.762, 0
739.869, 0
739.978, 0
740.087, 0
740.194, 0
740.303, 0
740.412, 0
740.519, 0
740.625, 0
740.732, 0
740.841, 0
740.951, 0
741.057, 0
741.166, 0
741.276, 0
741.382, 0
741.489, 0
741.595, 0
741.704, 0
741.811, 0
741.923, 0
742.032, 0
742.141, 0
742.248, 0
742.357, 0
742.467, 0
742.576, 0
742.682, 0
742.792, 0
742.898, 0
743.008, 0
743.117, 0
743.226, 0
743.335, 0
743.445, 0
743.548, 0
743.658, 0
743.764, 0
743.874, 0
743.98, 0
744.087, 0
744.199, 0
744.308, 0
744.414, 0
744.521, 0
744.628, 0
744.737, 0
744.846, 0
744.953, 0
745.062, 0
745.171, 0
745.28, 0
745.39, 0
745.493, 0
745.603, 0
745.707, 0
745.816, 0
745.925, 0
746.034, 0
746.144, 0
746.253, 0
746.362, 0
746.469, 0
746.578, 0
746.687, 0
746.796, 0
746.906, 0
747.012, 0
747.122, 0
747.231, 0
747.337, 0
747.444, 0
747.553, 0
747.657, 0
747.764, 0
747.876, 0
747.985, 0
748.094, 0
748.201, 0
748.307, 0
748.414, 0
748.523, 0
748.63, 0
748.742, 0
748.851, 0
748.96, 0
749.067, 0
749.176, 0
749.283, 0
749.389, 0
749.496, 0
749.605, 0
749.714, 0
749.823, 0
749.93, 0
750.039, 0
750.148, 0
750.258, 0
750.364, 0
750.473, 0
750.583, 0
750.69, 0
750.799, 0
750.905, 0
751.017, 0
751.126, 0
751.23, 0
751.34, 0
751.449, 0
751.558, 0
751.665, 0
751.772, 0
751.883, 0
751.993, 0
752.102, 0
752.208, 0
752.318, 0
752.424, 0
752.528, 0
752.634, 0
752.744, 0
752.853, 0
752.959, 0
753.066, 0
753.175, 0
753.279, 0
753.388, 0
753.498, 0
753.607, 0
753.716, 0
753.825, 0
753.935, 0
754.044, 0
754.15, 0
754.26, 0
754.369, 0
754.476, 0
754.583, 0
754.694, 0
754.803, 0
754.913, 0
755.02, 0
755.126, 0
755.233, 0
755.342, 0
755.451, 0
755.557, 0
755.667, 0
755.776, 0
755.885, 0
755.989, 0
756.098, 0
756.205, 0
756.314, 0
756.421, 0
756.527, 0
756.639, 0
756.749, 0
756.855, 0
756.962, 0
757.071, 0
757.175, 0
757.284, 0
757.393, 0
757.5, 0
757.606, 0
757.716, 0
757.825, 0
757.931, 0
758.041, 0
758.15, 0
758.259, 0
758.366, 0
758.475, 0
758.584, 0
758.694, 0
758.803, 0
758.91, 0
759.019, 0
759.128, 0
759.232, 0
759.344, 0
759.453, 0
759.562, 0
759.671, 0
759.778, 0
759.885, 0
759.991, 0
760.098, 0
760.207, 0
760.316, 0
760.425, 0
760.535, 0
760.642, 0
760.748, 0
760.855, 0
760.964, 0
761.071, 0
761.182, 0
761.292, 0
761.401, 0
761.507, 0
761.617, 0
761.726, 0
761.835, 0
761.942, 0
762.051, 0
762.158, 0
